search URL:,https://patents.google.com/?assignee=Univ+Sheffield&after=filing:20100101&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
GB-201216088-D0,A trepanning tool with a retention mechanism ,Univ Sheffield,,2012-09-10,2012-09-10,2012-10-24,,https://patents.google.com/patent/GB201216088D0/en,
US-11345064-B2,Hollow part manufacture ,"Mclaren Automotive Limited, The University Of Sheffield","Claudio Santoni, Elaine Arnold, Timothy Swait, Mark Laycock",2017-04-21,2018-04-20,2022-05-31,2022-05-31,https://patents.google.com/patent/US11345064B2/en,https://patentimages.storage.googleapis.com/07/a0/df/f50ae72614d3fd/US11345064-20220531-D00000.png
GB-2499435-A,Production and analysis of depth-resolved electromagnetic signals ,Univ Sheffield,Stephen J Matcher,2012-02-17,2012-02-17,2013-08-21,,https://patents.google.com/patent/GB2499435A/en,
EP-3183785-A1,Improved laser structure ,The University Of Sheffield,"Richard James Edward TAYLOR, David T D CHILDS, Richard Hogg",2014-08-22,2015-08-21,2017-06-28,,https://patents.google.com/patent/EP3183785A1/en,
EP-2672990-A1,Antigenic gly1 polypeptide ,The University Of Sheffield,Jon Sayers,2011-02-08,2012-02-07,2013-12-18,,https://patents.google.com/patent/EP2672990A1/en,
GB-2554393-A,Tuneable laser ,Univ Sheffield,Leslie Kennedy Kenneth,2016-09-23,2016-09-23,2018-04-04,,https://patents.google.com/patent/GB2554393A/en,
GB-2494169-A,Nuclear magnetic resonance spectroscopy using an excitation RF spectrum with a spectral gap ,Univ Sheffield,"Evgeny Chekhovich, Alexander Tartakovskii",2011-09-01,2011-09-01,2013-03-06,,https://patents.google.com/patent/GB2494169A/en,
AU-2019379839-A1,Heterocyclic spiro-compounds as AM2 receptor inhibitors ,The University Of Sheffield,"Karl Richard Gibson, Paul Alan Glossop, Joseph P.A. HARRITY, Roderick Alan Porter, Gareth Richards, Timothy M. Skerry, Matthew J. Tozer, Jean-Olivier ZIRIMWABAGABO",2018-11-15,2019-11-15,2021-06-10,,https://patents.google.com/patent/AU2019379839A1/en,
GB-201807565-D0,Scaffolds ,Univ Sheffield,,2018-05-09,2018-05-09,2018-06-20,,https://patents.google.com/patent/GB201807565D0/en,
GB-201102091-D0,Antigenic polypeptide ,Univ Sheffield,,2011-02-08,2011-02-08,2011-03-23,,https://patents.google.com/patent/GB201102091D0/en,
GB-201217313-D0,Block copolymer synthesis ,Univ Sheffield,,2012-09-27,2012-09-27,2012-11-14,,https://patents.google.com/patent/GB201217313D0/en,
GB-201008349-D0,Avalanche photodiode structure and method ,Univ Sheffield,,2010-05-19,2010-05-19,2010-07-07,,https://patents.google.com/patent/GB201008349D0/en,
AU-2013288410-B2,Treatment of muscular dystrophy ,The University Of Sheffield,Steven J. WINDER,2012-07-12,2013-07-12,2018-04-19,2018-04-19,https://patents.google.com/patent/AU2013288410B2/en,
GB-201901297-D0,Vehicle ,"Univ Sheffield, Consequential Robotics Ltd",,2019-01-30,2019-01-30,2019-03-20,,https://patents.google.com/patent/GB201901297D0/en,
GB-2509701-A,Optical switch arrangement for a time modulated antenna array ,"Bae Systems Plc, Univ Sheffield","Alan Tennant, James Christopher Gordon Matthews",2012-12-11,2012-12-11,2014-07-16,,https://patents.google.com/patent/GB2509701A/en,
EP-3510435-A1,Apparatus and method for producing thermal image data ,The University Of Sheffield,Jonathan Raffe WILLMOTT,2016-09-09,2017-09-08,2019-07-17,,https://patents.google.com/patent/EP3510435A1/en,
EP-3609913-A2,Parathyroid hormone fusion polypeptide ,The University Of Sheffield,"Ian Wilkinson, Richard Ross",2017-04-28,2018-04-27,2020-02-19,,https://patents.google.com/patent/EP3609913A2/en,
GB-201814084-D0,Culture Medium ,Univ Sheffield,,2018-08-30,2018-08-30,2018-10-17,,https://patents.google.com/patent/GB201814084D0/en,
EP-3615558-A1,Controlling stomatal density in plants ,The University Of Sheffield,"Julie Elizabeth Gray, Lee Hunt, William Paul QUICK",2017-04-27,2018-04-26,2020-03-04,,https://patents.google.com/patent/EP3615558A1/en,
US-2015367023-A1,A novel glass-ionomer cement ,The University Of Sheffield,"Cheryl Miller, Paul V. HATTON, Felora MIRVAKILY",2012-12-31,2013-12-20,2015-12-24,,https://patents.google.com/patent/US20150367023A1/en,
WO-2011073658-A3,Optical device and method of fabrication thereof ,The University Of Sheffield,"Ziyang Zhang, Richard Hogg, Jang Qi",2009-12-16,2010-12-15,2011-08-18,,https://patents.google.com/patent/WO2011073658A3/en,
WO-2013079924-A2,Modified exonuclease ,The University Of Sheffield,"Jon Sayers, Jing Zhang",2011-11-29,2012-11-27,2013-06-06,,https://patents.google.com/patent/WO2013079924A2/en,
GB-201504305-D0,An antimicrobial maeterial ,Univ Sheffield Hallam,,2015-03-13,2015-03-13,2015-04-29,,https://patents.google.com/patent/GB201504305D0/en,
EP-2467504-A2,"A method, apparatus, computer readable storage medium and computer program for forming an object ",University of Sheffield,"Michael Thomas Furlong, Neil Hopkinson, Kamran Aamir Mumtaz",2009-08-21,2010-08-20,2012-06-27,,https://patents.google.com/patent/EP2467504A2/en,
EP-2422352-A1,Rf-plasma glow discharge sputtering ,Sheffield Hallam University,"Arutiun Ehiasarian, Papken Hovsepian, Ken Yukimura",2009-04-23,2010-04-20,2012-02-29,,https://patents.google.com/patent/EP2422352A1/en,
GB-201113354-D0,Leptin receptor structure ,Univ Sheffield,,2011-08-03,2011-08-03,2011-09-21,,https://patents.google.com/patent/GB201113354D0/en,
WO-2011089431-A1,Anticorrosion sol-gel coating for metal substrate ,Sheffield Hallam University,"Heming Wang, Robert Akid",2010-01-22,2011-01-20,2011-07-28,,https://patents.google.com/patent/WO2011089431A1/en,
GB-201020357-D0,Compounds and methods of making the same ,Univ Sheffield,,2010-12-01,2010-12-01,2011-01-12,,https://patents.google.com/patent/GB201020357D0/en,
WO-2010103313-A1,Sqeeze film damping for between a component to be machined and the carrier operation surface of the working table ,University Of Sheffield,Shaoming Yao,2009-03-09,2010-03-09,2010-09-16,,https://patents.google.com/patent/WO2010103313A1/en,
GB-201111544-D0,Shuttlecock ,"Univ Sheffield Hallam, Badminton Ass Of England Ltd",,2011-07-06,2011-07-06,2011-08-17,,https://patents.google.com/patent/GB201111544D0/en,
EP-3402450-A1,Device and kit for indicating a ph at a locus ,"Smith & Nephew PLC, University of Sheffield","John Kenneth Hicks, Richard Hoskins, Stephen Rimmer, Dorothy MCCULLOCH",2016-01-14,2017-01-13,2018-11-21,,https://patents.google.com/patent/EP3402450A1/en,
EP-3344579-A1,Silica synthesis ,University of Sheffield,"Siddharth Vijay PATWARDHAN, Joseph Richard Henry MANNING",2015-09-03,2016-09-01,2018-07-11,,https://patents.google.com/patent/EP3344579A1/en,
WO-2010139982-A1,Indole derivatives for the stimulation of stem cell proliferation ,The University Of Sheffield,Beining Chen,2009-06-02,2010-05-28,2010-12-09,,https://patents.google.com/patent/WO2010139982A1/en,
WO-2022155274-A1,Methods of predicting progression of neurological disease ,"Research Institute At Nationwide Children's Hospital, The University Of Sheffield","Kathrin Christine MEYER, Cassandra Nicole DENNYS-RIVERS, Laura FERRAIUOLO",2021-01-13,2022-01-13,2022-07-21,,https://patents.google.com/patent/WO2022155274A1/en,
WO-2011098790-A1,Lithography apparatus and method ,The University Of Sheffield,"John Weaver, Ehtsham Ul Haq, Clive Roberts, Graham Leggett, Jamie Hobbs",2010-02-09,2011-02-08,2011-08-18,,https://patents.google.com/patent/WO2011098790A1/en,
WO-2010092191-A2,Liquid composite materials ,The University Of Sheffield,"Steven P Armes, Damien Dupin",2009-02-16,2010-02-16,2010-08-19,,https://patents.google.com/patent/WO2010092191A2/en,
WO-2010112911-A3,"Oligomeric or polymeric materials, processes for preparing the same, coatings and coated products comprising such materials ",The University Of Sheffield,"Stephen Rimmer, Sheila Macneil, Joyleen Collier",2009-03-31,2010-03-30,2011-03-24,,https://patents.google.com/patent/WO2010112911A3/en,
GB-201614462-D0,Clotting factor ,Univ Sheffield,,2016-08-24,2016-08-24,2016-10-05,,https://patents.google.com/patent/GB201614462D0/en,
GB-201114573-D0,Categorisation of biological deposits using matrix assisted laser desorption ionisation mass spectrometry ,Univ Sheffield Hallam,,2011-08-23,2011-08-23,2011-10-05,,https://patents.google.com/patent/GB201114573D0/en,
WO-2016027100-A1,Optically controlled devices ,The University Of Sheffield,"Turar BALTYNOV, Sankara Narayanan Ekkanath Madathil",2014-08-21,2015-08-21,2016-02-25,,https://patents.google.com/patent/WO2016027100A1/en,
US-D695135-S,Collapsible cup carrier ,Sheffield Hallam University,Peter Graham Richard Macqueen,2012-07-17,2013-01-07,2013-12-10,2013-12-10,https://patents.google.com/patent/USD695135S1/en,https://patentimages.storage.googleapis.com/15/61/59/7d726cd86c7a77/USD0695135-20131210-D00000.png
GB-201118359-D0,Pulmonary hypertension ,Univ Sheffield,,2011-10-25,2011-10-25,2011-12-07,,https://patents.google.com/patent/GB201118359D0/en,
WO-2013017825-A1,Block copolymer synthesis ,The University Of Sheffield,"Steven P Armes, Mona SEMSARILAR",2011-07-29,2012-07-05,2013-02-07,,https://patents.google.com/patent/WO2013017825A1/en,
US-D695136-S,Collapsible cup carrier ,Sheffield Hallam University,Peter Graham Richard Macqueen,2013-01-07,2013-01-07,2013-12-10,2013-12-10,https://patents.google.com/patent/USD695136S1/en,https://patentimages.storage.googleapis.com/d6/9c/4a/2c9dd6e82d6466/USD0695136-20131210-D00000.png
WO-2016055814-A1,Gel fuel ,"Air Global Limited, The University Of Sheffield","Christopher Lewis BOWEN, Jonathan Richard HOWSE, Jacob Alexander LANE",2014-10-10,2015-10-12,2016-04-14,,https://patents.google.com/patent/WO2016055814A1/en,
WO-2010115978-A1,Vacuum cleaner ,"Sheffield Hallam University, Novax Limited","Lewis Green, Paul Chamberlain",2009-04-09,2010-04-09,2010-10-14,,https://patents.google.com/patent/WO2010115978A1/en,
WO-2010142996-A1,Therapeutic agent and assay ,University Of Sheffield,"Carl Smythe, Richard Beniston",2009-06-10,2010-06-10,2010-12-16,,https://patents.google.com/patent/WO2010142996A1/en,
GB-201203374-D0,Alkane production ,Univ Sheffield,,2012-02-28,2012-02-28,2012-04-11,,https://patents.google.com/patent/GB201203374D0/en,
WO-2014016563-A1,Powder discharge gun ,Sheffield Hallam University,"Simona FRANCESE, Heath Reed, Jonathan Wheat, Rosalind WOLSTENHOLME",2012-07-23,2013-07-11,2014-01-30,,https://patents.google.com/patent/WO2014016563A1/en,
WO-2015036737-A1,Biomarkers for disease stratification ,University Of Sheffield,"Allan LAWRIE, Alex ROTHMAN",2013-09-11,2014-09-04,2015-03-19,,https://patents.google.com/patent/WO2015036737A1/en,
WO-2018146479-A1,Apparatus and method for assessment of a characteristic of a bone ,"Sheffield Hallam University, Sheffield Children's Nhs Foundation Trust","Reza Saatchi, Hajar RAZAGHI",2017-02-08,2018-02-08,2018-08-16,,https://patents.google.com/patent/WO2018146479A1/en,
US-2023090069-A1,Low dose human interleukin-2 for the treatment of amyotrophic lateral sclerosis ,"Centre Hospitalier Universitaire De Nimes, Humanitas Mirasole Spa, The University Of Sussex, King's College London, Queen Mary University Of London, Sorbonne Universite, Assistance Publique - Hopitaux De Paris, The University Of Sheffield","Gilbert Bensimon, Peter Nigel LEIGH, Timothy Tree, Cecilia Garlanda, Massimo LOCATI, Janine KIRBY, Pamela Shaw, Andrea Malaspina",2020-03-06,2021-03-05,2023-03-23,,https://patents.google.com/patent/US20230090069A1/en,https://patentimages.storage.googleapis.com/0f/fa/91/8680eb6418b8ca/US20230090069A1-20230323-D00003.png
GB-201907415-D0,Cosmic ray based imaging of critical infrastructure ,"Univ Durham, Univ Sheffield, St Marys Univ",,2019-05-24,2019-05-24,2019-07-10,,https://patents.google.com/patent/GB201907415D0/en,
GB-2586695-B,Cosmic ray based imaging of critical infrastructure ,"Univ Durham, Univ Sheffield, St Marys Univ","Frederick Thompson Lee, Andrew Steer Christopher, Patrick Stowell John, Gordon Gluyas Jonathan",2019-05-24,2020-05-22,2022-11-23,2022-11-23,https://patents.google.com/patent/GB2586695B/en,
GB-201908471-D0,Cosmic ray based imaging of critical infrastructure ,"Univ Durham, Univ Sheffield, St Marys Univ",,2019-06-13,2019-06-13,2019-07-31,,https://patents.google.com/patent/GB201908471D0/en,
CN-110506123-A,Stable VAMP report son detection ,谢菲尔德大学,"巴兹贝克·达夫列托夫, 安德鲁·亚历山大·佩登, 亚历山大·米卡埃尔·鲁道夫·鲁斯特, 席亚拉·路易丝·多兰",2017-02-16,2018-02-14,2019-11-26,,https://patents.google.com/patent/CN110506123A/en,
CN-110592326-A,Ultra-fine grain steel and industrial preparation method thereof ,"北京科技大学, 谢菲尔德大学","蒋虽合, 吕昭平, 高军恒, 马克·瑞福斯",2019-10-17,2019-10-17,2019-12-20,,https://patents.google.com/patent/CN110592326A/en,
AU-2018357058-A1,Method of diagnosis of adrenal insufficiency ,"Sheffield Children's Nhs Foundation Trust, University Of Sheffield","Charlotte Jane ELDER, Neil Peter Wright",2017-10-25,2018-10-24,2020-04-16,,https://patents.google.com/patent/AU2018357058A1/en,
GB-201607900-D0,Unipolar tunnel FET's ,Univ Sheffield,,2016-05-05,2016-05-05,2016-06-22,,https://patents.google.com/patent/GB201607900D0/en,
GB-2608164-A,Nuclear magnetic resonance ,Univ Sheffield,"M Wild James, Rama Rao Madhwesha",2021-06-24,2021-06-24,2022-12-28,,https://patents.google.com/patent/GB2608164A/en,
AU-2021273363-A1,Method of culturing algae ,The University Of Sheffield,"Thomas James BURNS, Daniel James GILMOUR",2020-05-11,2021-05-10,2022-12-08,,https://patents.google.com/patent/AU2021273363A1/en,
EP-4114850-A1,Antimicrobial target ,The University of Sheffield,"Peter Nigel MONK, Rahaf ISSA, Barbara CIANI",2020-03-03,2021-03-02,2023-01-11,,https://patents.google.com/patent/EP4114850A1/en,
EP-4000093-A1,Led arrays ,The University of Sheffield,Tao Wang,2019-07-19,2020-07-14,2022-05-25,,https://patents.google.com/patent/EP4000093A1/en,
US-2020160706-A1,Motion detectors ,The University Of Sheffield,Alex COPE,2017-05-05,2018-05-08,2020-05-21,,https://patents.google.com/patent/US20200160706A1/en,https://patentimages.storage.googleapis.com/d2/48/ef/cca3d36286e94a/US20200160706A1-20200521-D00000.png
AU-2011265368-B2,Immunogenic composition ,"Biosynexus Incorporated, Glaxosmithkline Biologicals S.A, The University Of Sheffield","Cindy Castado, Gerald Walter Fischer, Simon James Foster, John Fitzgerald Kokai-Kun, Nicolas Pierre Fernand Lecrenier, Andrew Lees, James Jacob Mond, Cecile Anne Neyt, Jan Poolman",2004-09-22,2011-12-20,2012-11-08,2012-11-08,https://patents.google.com/patent/AU2011265368B2/en,
GB-2572063-A,Tool cutting element ,"Element Six Ltd, Npl Management Ltd, Univ Sheffield, Printed Electronics Ltd, Bae Systems Operations Ltd, Cpi Innovation Services Ltd","Wayne Leahy William, Fernando Penna Franca Luiz, Lewis Adam, Thomas Owen, Wickham Martin, Laalej Hatim, Chilton Neil, Hickox Stefan, James Cook Austin, Mcclelland Alan",2018-02-09,2019-02-08,2019-09-18,,https://patents.google.com/patent/GB2572063A/en,
GB-201415307-D0,Method and apparatus for modelling non-rigid networks ,Univ Sheffield,,2014-08-29,2014-08-29,2014-10-15,,https://patents.google.com/patent/GB201415307D0/en,
GB-202219436-D0,Deposition of sealant or similar materials ,Univ Sheffield,,2022-12-21,2022-12-21,2023-02-01,,https://patents.google.com/patent/GB202219436D0/en,
ES-2877795-T3,Identification and isolation of human ear progenitors ,Univ Sheffield,"Carlos Marcelo Nicolas Rivolta, Sarah Louise Boddy",2016-09-15,2017-09-14,2021-11-17,2021-11-17,https://patents.google.com/patent/ES2877795T3/en,
GB-202219429-D0,Deposition of sealant or similar materials ,Univ Sheffield,,2022-12-21,2022-12-21,2023-02-01,,https://patents.google.com/patent/GB202219429D0/en,
GB-202219435-D0,Mobile robot ,Univ Sheffield,,2022-12-21,2022-12-21,2023-02-01,,https://patents.google.com/patent/GB202219435D0/en,
GB-202219243-D0,Gas hyper-polarizer apparatus ,Univ Sheffield,,2022-12-20,2022-12-20,2023-02-01,,https://patents.google.com/patent/GB202219243D0/en,
GB-201200199-D0,Predictive method ,Univ Sheffield,,2012-01-07,2012-01-07,2012-02-22,,https://patents.google.com/patent/GB201200199D0/en,
GB-202217941-D0,"Spool tenson coupling, system and method ",Univ Sheffield,,2022-11-29,2022-11-29,2023-01-11,,https://patents.google.com/patent/GB202217941D0/en,
GB-202217940-D0,Spooling apparatus and methods relating thereto ,Univ Sheffield,,2022-11-29,2022-11-29,2023-01-11,,https://patents.google.com/patent/GB202217940D0/en,
GB-2602731-B,An avalanche photodiode structure ,Univ Sheffield,Hing Tan Chee,2019-11-18,2020-10-02,2023-02-22,2023-02-22,https://patents.google.com/patent/GB2602731B/en,
GB-201004610-D0,Signal processing ,Univ Sheffield,,2010-03-19,2010-03-19,2010-05-05,,https://patents.google.com/patent/GB201004610D0/en,
GB-202215616-D0,A machining tool for creating openings in a multi-layered material ,Univ Sheffield,,2022-10-21,2022-10-21,2022-12-07,,https://patents.google.com/patent/GB202215616D0/en,
GB-202214072-D0,"Muscle probe, system and method ",Univ Sheffield,,2022-09-27,2022-09-27,2022-11-09,,https://patents.google.com/patent/GB202214072D0/en,
US-2021244848-A1,Solid suspension ,The University Of Sheffield,"Caroline Joanne Harrison, Paul Vincent Hatton, Rebecca Louise Hutchinson, Cheryl Ann Miller",2018-08-28,2019-08-27,2021-08-12,,https://patents.google.com/patent/US20210244848A1/en,https://patentimages.storage.googleapis.com/19/2c/d1/e2c02293560cb7/US20210244848A1-20210812-D00001.png
US-2022205934-A1,Non-destructive detection of surface and near surface abnormalities in a metallic product ,The University Of Sheffield,Matthew Brown,2019-04-30,2020-03-25,2022-06-30,,https://patents.google.com/patent/US20220205934A1/en,https://patentimages.storage.googleapis.com/c8/e7/ef/e0989fd04358b3/US20220205934A1-20220630-D00000.png
GB-201202186-D0,Neutron detector ,"Kromek Ltd, Tata Steel Uk Ltd, Univ Sheffield",,2012-02-08,2012-02-08,2012-03-21,,https://patents.google.com/patent/GB201202186D0/en,
GB-201205080-D0,Block copolymer synthesis ,Univ Sheffield,,2012-03-22,2012-03-22,2012-05-09,,https://patents.google.com/patent/GB201205080D0/en,
CA-3150885-A1,Single photon sources ,"Alistair James BRASH, The University Of Sheffield",Alistair James BRASH,2019-09-13,2020-09-11,2021-03-18,,https://patents.google.com/patent/CA3150885A1/en,
GB-201904796-D0,Antimicrobial agent ,Univ Sheffield,,2019-04-04,2019-04-04,2019-05-22,,https://patents.google.com/patent/GB201904796D0/en,
GB-201809406-D0,Scaffold ,Univ Sheffield,,2017-06-08,2018-06-07,2018-07-25,,https://patents.google.com/patent/GB201809406D0/en,
GB-201414063-D0,Methods and apparatus for determining image data ,Univ Sheffield,,2014-08-08,2014-08-08,2014-09-24,,https://patents.google.com/patent/GB201414063D0/en,
GB-201404016-D0,Screen ,Univ Sheffield,,2014-03-07,2014-03-07,2014-04-23,,https://patents.google.com/patent/GB201404016D0/en,
GB-202211673-D0,Viral vector ,Univ Sheffield,,2022-08-10,2022-08-10,2022-09-21,,https://patents.google.com/patent/GB202211673D0/en,
GB-202211638-D0,Viral vector ,Univ Sheffield,,2022-08-09,2022-08-09,2022-09-21,,https://patents.google.com/patent/GB202211638D0/en,
GB-202108600-D0,Chiral light-matter interfaces ,Univ Sheffield,,2021-06-16,2021-06-16,2021-07-28,,https://patents.google.com/patent/GB202108600D0/en,
CN-115066493-A,Gene therapy ,谢菲尔德大学,"M·阿祖兹, C·韦伯斯特",2020-02-12,2021-02-02,2022-09-16,,https://patents.google.com/patent/CN115066493A/en,https://patentimages.storage.googleapis.com/0a/a4/bc/15b1b22ec040a9/HDA0003788700400000011.png
AU-2013200670-A1,Immunogenic composition ,"Biosynexus Incorporated, Glaxosmithkline Biologicals S.A., The University Of Sheffield","Cindy Castado, Gerald Walter Fischer, Simon James Foster, John Fitzgerald Kokai-Kun, Nicolas Pierre Fernand Lecrenier, Andrew Lees, James Jacob Mond, Cecile Anne Neyt, Jan Poolman",2004-09-22,2013-02-06,2013-02-28,,https://patents.google.com/patent/AU2013200670A1/en,
GB-201501489-D0,Alignment system ,Univ Sheffield,,2015-01-29,2015-01-29,2015-03-18,,https://patents.google.com/patent/GB201501489D0/en,
GB-202102796-D0,Hybrid Diode Area Melting ,Univ Sheffield,,2021-02-26,2021-02-26,2021-04-14,,https://patents.google.com/patent/GB202102796D0/en,
EP-2785371-A1,Polypeptide adjuvant ,The University Of Sheffield,"Jon Sayers, Peter Artymiuk, Andrew Heath",2011-11-30,2012-11-30,2014-10-08,,https://patents.google.com/patent/EP2785371A1/en,
GB-202019607-D0,Purification of proteins ,Univ Sheffield,,2020-12-11,2020-12-11,2021-01-27,,https://patents.google.com/patent/GB202019607D0/en,
EP-4065149-A1,Bonded neurotoxins ,The University Of Sheffield,"Bazbek Davletov, Charlotte Michelle LEESE",2019-11-27,2020-11-25,2022-10-05,,https://patents.google.com/patent/EP4065149A1/en,
GB-202004500-D0,Complementary integrated circuits ,Univ Sheffield,,2020-03-27,2020-03-27,2020-05-13,,https://patents.google.com/patent/GB202004500D0/en,
GB-2576188-A,Detectors ,Univ Sheffield,"Marshall James, Reina Andreagiovanni",2018-08-08,2018-08-08,2020-02-12,,https://patents.google.com/patent/GB2576188A/en,
GB-201510051-D0,Additive manufacturing method and apparatus ,Univ Sheffield,,2015-06-10,2015-06-10,2015-07-22,,https://patents.google.com/patent/GB201510051D0/en,
GB-201519759-D0,Machining control methods and system ,Univ Sheffield,,2015-11-09,2015-11-09,2015-12-23,,https://patents.google.com/patent/GB201519759D0/en,
GB-201819609-D0,Scaffold ,Univ Sheffield,,2018-11-30,2018-11-30,2019-01-16,,https://patents.google.com/patent/GB201819609D0/en,
GB-2598066-A,Single photon sources ,Univ Sheffield,James Brash Alistair,2019-09-13,2019-09-13,2022-02-16,,https://patents.google.com/patent/GB2598066A/en,
GB-201817878-D0,Incorporated materials ,Univ Sheffield,,2018-11-01,2018-11-01,2018-12-19,,https://patents.google.com/patent/GB201817878D0/en,
GB-201522133-D0,Apparatus and method for determining coronary physiology ,Univ Sheffield,,2015-12-15,2015-12-15,2016-01-27,,https://patents.google.com/patent/GB201522133D0/en,
GB-201817176-D0,Apparatus and methods for targeted drug delivery ,Univ Sheffield,,2018-10-22,2018-10-22,2018-12-05,,https://patents.google.com/patent/GB201817176D0/en,
GB-2564950-A,Scaffold ,Univ Sheffield,"Macneil Sheila, Reginald Chapple Christopher, Roman Regueros Sabiniano, James Hillary Christopher, James Bullock Anthony",2017-06-08,2018-06-08,2019-01-30,,https://patents.google.com/patent/GB2564950A/en,
GB-201814818-D0,Treatment Regimen ,Univ Sheffield,,2018-09-12,2018-09-12,2018-10-24,,https://patents.google.com/patent/GB201814818D0/en,
GB-201812763-D0,Guiding device for a vascular catheter ,Univ Sheffield,,2018-08-06,2018-08-06,2018-09-19,,https://patents.google.com/patent/GB201812763D0/en,
GB-201807486-D0,Growth of group III nitride semiconductors ,Univ Sheffield,,2018-04-08,2018-04-08,2018-06-20,,https://patents.google.com/patent/GB201807486D0/en,
GB-201702421-D0,Vehicle ,"Univ Sheffield, Consequential Robotics Ltd",,2017-02-15,2017-02-15,2017-03-29,,https://patents.google.com/patent/GB201702421D0/en,
GB-201706780-D0,Integration of silicon and group III nitride based devices ,Univ Sheffield,,2017-04-28,2017-04-28,2017-06-14,,https://patents.google.com/patent/GB201706780D0/en,
GB-201711344-D0,Speech processing systems ,Univ Sheffield,,2017-07-14,2017-07-14,2017-08-30,,https://patents.google.com/patent/GB201711344D0/en,
GB-201010865-D0,Piezomagnetic device and method of operation thereof ,Univ Sheffield,,2010-06-29,2010-06-29,2010-08-11,,https://patents.google.com/patent/GB201010865D0/en,
GB-201014323-D0,Improvements in semiconductor processing ,Univ Sheffield,,2010-08-27,2010-08-27,2010-10-13,,https://patents.google.com/patent/GB201014323D0/en,
GB-201721193-D0,Mid-infrared cascade laser ,Univ Sheffield,,2017-12-18,2017-12-18,2018-01-31,,https://patents.google.com/patent/GB201721193D0/en,
GB-201014935-D0,Enhanced delivery of siRNA ,Univ Sheffield,,2010-09-08,2010-09-08,2010-10-20,,https://patents.google.com/patent/GB201014935D0/en,
GB-2548691-B8,End effector for a robot ,"Bae Systems Plc, Univ Sheffield","Knott Martin, Wesley Diver Ryan",2016-02-05,2017-02-02,2020-01-15,2020-01-15,https://patents.google.com/patent/GB2548691B8/en,
GB-201707618-D0,Apparatus for electrical impedance spectroscopy ,Univ Sheffield,,2017-05-12,2017-05-12,2017-06-28,,https://patents.google.com/patent/GB201707618D0/en,
GB-201014931-D0,Enhanced delivery of nucleic ,Univ Sheffield,,2010-09-08,2010-09-08,2010-10-20,,https://patents.google.com/patent/GB201014931D0/en,
GB-201017514-D0,Device controller ,Univ Sheffield,,2010-10-18,2010-10-18,2010-12-01,,https://patents.google.com/patent/GB201017514D0/en,
GB-201106149-D0,T Lymphocyte Cell Suppression ,Univ Sheffield,,2011-04-12,2011-04-12,2011-05-25,,https://patents.google.com/patent/GB201106149D0/en,
GB-201305948-D0,New method 2 ,Univ Sheffield,,2013-04-02,2013-04-02,2013-05-15,,https://patents.google.com/patent/GB201305948D0/en,
GB-201223509-D0,A novel glass-lonomer cement ,Univ Sheffield,,2012-12-31,2012-12-31,2013-02-13,,https://patents.google.com/patent/GB201223509D0/en,
GB-201113120-D0,Block copolymer synthesis ,Univ Sheffield,,2011-07-29,2011-07-29,2011-09-14,,https://patents.google.com/patent/GB201113120D0/en,
GB-201120594-D0,Catalyst compounds ,Univ Sheffield,,2011-11-30,2011-11-30,2012-01-11,,https://patents.google.com/patent/GB201120594D0/en,
GB-201600577-D0,Photoactive polymer-perovskite composite materials ,Univ Sheffield Hallam,,2016-01-12,2016-01-12,2016-02-24,,https://patents.google.com/patent/GB201600577D0/en,
GB-202215198-D0,Gene therapy treatment ,Univ Sheffield,,2022-10-14,2022-10-14,2022-11-30,,https://patents.google.com/patent/GB202215198D0/en,
WO-2020084301-A1,Medical image processing ,University Of Sheffield,"Haiping Lu, Andrew Swift",2018-10-23,2019-10-23,2020-04-30,,https://patents.google.com/patent/WO2020084301A1/en,
GB-201004186-D0,"Carbon nanotube - metal contacts, devices and methods ",Univ Sheffield,,2010-03-13,2010-03-13,2010-04-28,,https://patents.google.com/patent/GB201004186D0/en,
GB-201007373-D0,T lymphocyte cell suppression ,Univ Sheffield,,2010-05-04,2010-05-04,2010-06-16,,https://patents.google.com/patent/GB201007373D0/en,
GB-201007488-D0,Treatment regime ,Univ Sheffield,,2010-05-05,2010-05-05,2010-06-16,,https://patents.google.com/patent/GB201007488D0/en,
GB-201007429-D0,Treatment regime ,Univ Sheffield,,2010-05-05,2010-05-05,2010-06-16,,https://patents.google.com/patent/GB201007429D0/en,
GB-201009782-D0,Flexible manipulator arm ,Univ Sheffield Hallam,,2010-06-11,2010-06-11,2010-07-21,,https://patents.google.com/patent/GB201009782D0/en,
GB-201015091-D0,Enhanced delivery of sirna ,Univ Sheffield,,2010-09-10,2010-09-10,2010-10-27,,https://patents.google.com/patent/GB201015091D0/en,
GB-201019977-D0,Bi-specific immunoglobulins ,Univ Sheffield,,2010-11-25,2010-11-25,2011-01-05,,https://patents.google.com/patent/GB201019977D0/en,
GB-201020792-D0,Peptide agents for use in therapy ,Univ Sheffield,,2010-12-08,2010-12-08,2011-01-19,,https://patents.google.com/patent/GB201020792D0/en,
WO-2010100437-A9,Production of protein ,University Of Sheffield,"Aidan Riley, David James, Richard Ross",2009-03-05,2010-03-05,2010-10-07,,https://patents.google.com/patent/WO2010100437A9/en,
