search URL:,https://patents.google.com/?assignee=Univ+Southampton&after=filing:20100101&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-9069192-B2,Optical signal processing ,University Of Southampton,"Joseph Kakande, Francesca Parmigiani, Periklis Petropoulos, David John Richardson, Radan Slavik",2010-09-19,2011-09-16,2015-06-30,2015-06-30,https://patents.google.com/patent/US9069192B2/en,https://patentimages.storage.googleapis.com/c8/8b/f7/fa33dc7648ac7e/US09069192-20150630-D00000.png
US-8717659-B2,Tunable metamaterials and related devices ,University Of Southampton,"Nikolay Ivanovich Zheludev, Eric Plum, Jun-Yu Ou",2011-06-24,2011-06-24,2014-05-06,2014-05-06,https://patents.google.com/patent/US8717659B2/en,https://patentimages.storage.googleapis.com/84/bf/54/3465d2251f1354/US08717659-20140506-D00000.png
EP-2470310-B1,Cleaning apparatus and method. ,University Of Southampton,"Timothy Grant Leighton, Christopher James Bradshaw Vian, Peter Robert Birkin",2009-08-26,2010-08-26,2016-01-06,2016-01-06,https://patents.google.com/patent/EP2470310B1/en,https://patentimages.storage.googleapis.com/51/cf/d5/d00a5ac7f6300b/imgf0001.png
EP-2705393-B1,Space variant polarization converter ,University Of Southampton,"Martynas BERESNA, Peter Kazansky",2011-05-03,2012-05-03,2019-11-27,2019-11-27,https://patents.google.com/patent/EP2705393B1/en,https://patentimages.storage.googleapis.com/7b/b3/4f/c5e9a6782c559f/imgf0001.png
US-9494741-B2,Apparatus comprising at least one optical device optically coupled to at least one waveguide on an optical chip ,University Of Southampton,"Frederic Yannick Gardes, David John Thomson, Graham Trevor Reed, Harold Meng Hoon Chong, Scott Ashley Reynolds",2012-12-04,2013-12-03,2016-11-15,2016-11-15,https://patents.google.com/patent/US9494741B2/en,https://patentimages.storage.googleapis.com/54/ce/21/12ebb5c23bcfed/US09494741-20161115-D00000.png
US-2019224008-A1,A frame for an implantable medical device and a method of manufacturing a frame for an implantable medical device ,University Of Southampton,"Neil W. BRESSLOFF, Jonathan Bailey",2016-10-03,2017-10-03,2019-07-25,,https://patents.google.com/patent/US20190224008A1/en,https://patentimages.storage.googleapis.com/64/d4/e9/ac5326f2c99044/US20190224008A1-20190725-D00000.png
US-9594262-B2,"Optical devices, systems and methods ",University Of Southampton,"Nikolay Ivanovich Zheludev, Kevin Francis MacDonald, Jianfa Zhang, David John Richardson",2012-03-26,2013-03-12,2017-03-14,2017-03-14,https://patents.google.com/patent/US9594262B2/en,https://patentimages.storage.googleapis.com/42/6c/f1/5f3696eecf8301/US09594262-20170314-D00000.png
US-2020078401-A1,Compositions for cancer treatment and methods and uses for cancer treatment and prognosis ,"La Jolla Institute For Allergy And Immunology, University Of Southampton","Pandurangan Vijayanand, Christian OTTENSMEIER, Anusha Preethi GANESAN, James Clarke, Tilman SANCHEZ-ELSNER",2016-12-07,2017-12-07,2020-03-12,,https://patents.google.com/patent/US20200078401A1/en,https://patentimages.storage.googleapis.com/41/88/ed/567d123502f86d/US20200078401A1-20200312-D00000.png
EP-3047318-B1,Hollow-core photonic bandgap fibers ,University Of Southampton,"Eric Rodrigue Numkam FOKOUA, Francesco Poletti, David John Richardson",2013-09-20,2014-09-19,2020-07-15,2020-07-15,https://patents.google.com/patent/EP3047318B1/en,https://patentimages.storage.googleapis.com/6e/e8/a9/8fba74d10e3fff/imgf0001.png
WO-2017199026-A1,Electrode ,University Of Southampton,"Kai Yang, Christopher Thomas FREEMAN",2016-05-17,2017-05-17,2017-11-23,,https://patents.google.com/patent/WO2017199026A1/en,
EP-3430823-B1,Sound reproduction system ,University Of Southampton,"Filippo Maria Fazi, Marcos Felipe SIMÓN GÁLVEZ",2016-03-14,2017-03-14,2021-08-18,2021-08-18,https://patents.google.com/patent/EP3430823B1/en,https://patentimages.storage.googleapis.com/c8/b9/91/dcf5fbd8ff0d12/imgf0001.png
US-2020156987-A1,Method for fabricating an optical fibre preform ,University Of Southampton,"Natalie WHEELER, Peter SHARDLOW, Francesco Poletti",2017-07-05,2018-07-04,2020-05-21,,https://patents.google.com/patent/US20200156987A1/en,https://patentimages.storage.googleapis.com/31/df/2e/e68ee3ba4cf91d/US20200156987A1-20200521-D00000.png
JP-2021035375-A,Her2/neu cancer vaccines ,"アイコン ジェネティクス ゲーエムベーハー, Icon Genetics Gmbh, アイコン  ジェネティクス  ゲーエムベーハー, ユニヴァーシティ オブ サウサンプトンＵｎｉｖｅｒｓｉｔｙ ｏｆ Ｓｏｕｔｈａｍｐｔｏｎ, Univ Of Southampton, ユニヴァーシティ  オブ  サウサンプトン","サヴェリエヴァ、ナターリア, Savelyeva Natalia, ヤルチェウスキー、フランツィスカ, Jarczowski Franziska, カンヅィア、ロミー, Kandzia Romy, ニクスタット、アニヤ, Nickstadt Anja, ティーメ、フランク, Thieme Frank, クリミュク、ヴィクトール, Klimyuk Victor, グレバ、ユーリ, Gleba Yuri, − ミン、デュク ブイ, Bui-Minh Duc, −  ミン、デュク ブイ, ケイ． スティーブンソン、フリーダ, K Stevenson Freda, ケイ． スティーブンソン、フリーダ, チョトプラカイキアット、ワラユット, Chotprakaikiat Warayut",2013-03-11,2020-10-27,2021-03-04,,https://patents.google.com/patent/JP2021035375A/en,
EP-2480333-A2,Apparatus and method for the manipulation of objects using ultrasound ,"University Of Dundee, University Of Bristol, University Of Glasgow, University Of Southampton","Sandy Cochran, Bruce Drinkwater, Martyn Hill, David Cumming",2009-09-21,2010-09-21,2012-08-01,,https://patents.google.com/patent/EP2480333A2/en,
US-10537884-B2,Hierarchical aluminophosphates as catalysts for the Beckmann rearrangement ,"Advansix Resins & Chemicals Llc, University Of Southampton","Alan B. Levy, Robert Raja, Stephanie H. Newland, Scott R. Keenan, Simon R. Bare",2014-12-16,2018-10-16,2020-01-21,2020-01-21,https://patents.google.com/patent/US10537884B2/en,https://patentimages.storage.googleapis.com/23/e8/ab/b2fad45a4f1b77/US10537884-20200121-D00001.png
US-2014284932-A1,Turbine generator ,University Of Southampton,"Suleiman Mahmoud Sharkh, Alan Fraser, Michael Andrew Yuratich, Stephen Richard Turnock",2011-08-09,2012-08-09,2014-09-25,,https://patents.google.com/patent/US20140284932A1/en,https://patentimages.storage.googleapis.com/c0/d0/79/2ac005a3ef8e11/US20140284932A1-20140925-D00000.png
JP-2011144201-A,INTERFERON-beta FOR ANTI-VIRUS THERAPY FOR RESPIRATORY DISEASE ,"Univ Of Southampton, ユニバーシティ、オブ、サウサンプトン","Donna Elizabeth Davies, デビース，ドナ，エリザベス, Peter Alexander Blanch Wark, ウォーク，ピーター，アレクサンダー，ブランチ, Stephen Holgate, ホルゲート，スティーブン, Sebastian L Johnston, ジョンストン，セバスチャン，エル",2004-03-12,2011-04-20,2011-07-28,,https://patents.google.com/patent/JP2011144201A/en,https://patentimages.storage.googleapis.com/d6/2f/b1/b48bd7bf724546/2011144201-4.png
US-2020200969-A1,Optoelectronic Device and Method of Manufacturing Thereof ,University Of Southhampton,"Frederic Yannick Gardes, Katarzyna Monika GRABSKA",2017-06-09,2018-06-07,2020-06-25,,https://patents.google.com/patent/US20200200969A1/en,https://patentimages.storage.googleapis.com/39/8a/6c/2a806a47c88b68/US20200200969A1-20200625-D00000.png
WO-2020058682-A1,Impedance flow cytometry methods ,"University Of Southampton, The University Of Western Australia","Hywel Morgan, Daniel Spencer, Timothy John Jay Inglis",2018-09-17,2019-09-16,2020-03-26,,https://patents.google.com/patent/WO2020058682A1/en,
CN-111442788-A,Health monitoring method and system for overhead transmission line ,"南京晓庄学院, 南安普顿大学","陈勐勐, 阿里·马苏迪",2020-04-03,2020-04-03,2020-07-24,,https://patents.google.com/patent/CN111442788A/en,
WO-2020249964-A1,Method and apparatus for super-resolution optical imaging ,"University Of Southampton, Nanyang Technological University","Nikolay Ivanovich Zheludev, Guanghui YUAN, Nikitas Papasimakis, Vassily SAVINOV",2019-06-13,2020-06-12,2020-12-17,,https://patents.google.com/patent/WO2020249964A1/en,
GB-201201936-D0,Super-oscillatory lens device ,"Univ Southampton, Univ Bristol",,2012-02-03,2012-02-03,2012-03-21,,https://patents.google.com/patent/GB201201936D0/en,
BR-112013007289-A2,"process, process for producing a coated conductor and coated conduit ","Dow Chemical Co, Dow Global Technologies Llc, Gnosys Ik Ltd, Univ Southampton","Alan S Vaughan, Gary Stevens, Simon Sutton, Theo Geussens",2010-09-30,2011-09-23,2016-06-14,,https://patents.google.com/patent/BR112013007289A2/en,
WO-2014044997-A1,Apparatus for sensing at least one parameter in water ,University Of Southampton,"Hywel Morgan, Matthew Charles Mowlem, Xi Huang",2012-09-20,2013-09-19,2014-03-27,,https://patents.google.com/patent/WO2014044997A1/en,
US-2021190791-A1,Hif-1 and hif-2 inhibitors ,University Of Southampton,Ali Tavassoli,2016-01-27,2021-03-08,2021-06-24,,https://patents.google.com/patent/US20210190791A1/en,https://patentimages.storage.googleapis.com/09/39/4c/6db1d546af9792/US20210190791A1-20210624-D00000.png
US-2020003970-A1,"Grating couplers for a silicon on insulator waveguide, and methods of designing, fabricating and using the grating couplers ",University Of Southampton,"Riccardo Marchetti, Cosimo Lacava, Periklis Petropoulos, Paolo Minzioni, Graham T. Reed, Ilaria Cristiani",2018-06-29,2018-06-29,2020-01-02,,https://patents.google.com/patent/US20200003970A1/en,https://patentimages.storage.googleapis.com/55/f6/f2/5131186e0a6522/US20200003970A1-20200102-D00000.png
US-10571629-B1,Waveguide for an integrated photonic device ,University Of Southampton,"Harold Chong, Rafidah Petra, Graham Reed, Swe Zin Oo, Antulio Tarazona",2018-08-17,2018-08-17,2020-02-25,2020-02-25,https://patents.google.com/patent/US10571629B1/en,https://patentimages.storage.googleapis.com/f7/c5/3f/e0ee74a3fc2a6a/US10571629-20200225-D00000.png
WO-2016023762-A1,Fully parallel turbo decoding ,University Of Southampton,Robert MAUNDER,2014-08-13,2015-07-30,2016-02-18,,https://patents.google.com/patent/WO2016023762A1/en,
US-10394009-B2,Polarisation microscope ,University Of Southampton,"Edward Thomas Foss Rogers, Peter John Shand SMITH",2015-09-08,2016-09-07,2019-08-27,2019-08-27,https://patents.google.com/patent/US10394009B2/en,https://patentimages.storage.googleapis.com/56/a3/bf/22d301ec03dbc6/US10394009-20190827-D00000.png
US-10805720-B2,Audio signal processing apparatus and a sound emission apparatus ,"Huawei Technologies Co., Ltd., University Of Southampton","Simone Fontana, Yue Lang, Filippo FAZI, Mincheol Shin, Ferdinando OLIVERI",2015-08-13,2019-06-07,2020-10-13,2020-10-13,https://patents.google.com/patent/US10805720B2/en,https://patentimages.storage.googleapis.com/c4/d7/11/af0311d9d64051/US10805720-20201013-D00000.png
EP-4045081-A1,Cancer vaccine ,"University of Southampton, Cancer Research Malaysia","Natalia Savelyeva, Gareth Thomas, Christian OTTENSMEIER, Chuan Wang, Sok Ching Cheong, Kue Peng LIM",2019-10-18,2020-10-19,2022-08-24,,https://patents.google.com/patent/EP4045081A1/en,
WO-2020217052-A1,"Antiresonant hollow core fibre, preform therefor and method of fabrication ",University Of Southampton,Francesco Poletti,2019-04-24,2020-04-22,2020-10-29,,https://patents.google.com/patent/WO2020217052A1/en,
WO-2019215335-A1,Hollow cathode apparatus ,University Of Southampton,"Alexander Joey Nikolaos DAYKIN-ILIOPOULOS, Stephen Bernard GABRIEL, Igor GOLOSNOY",2018-05-11,2019-05-10,2019-11-14,,https://patents.google.com/patent/WO2019215335A1/en,
GB-201408841-D0,Nucleic acid processing ,Univ Southampton,,2014-05-19,2014-05-19,2014-07-02,,https://patents.google.com/patent/GB201408841D0/en,
WO-2022090381-A1,Atomic cooling and trapping methods and apparatus ,University Of Southampton,"Andrei-Aurel DRAGOMIR, Matthew David HIMSWORTH",2020-10-29,2021-10-28,2022-05-05,,https://patents.google.com/patent/WO2022090381A1/en,
CA-2868550-C,Process for producing polypropylene blends for thermoplastic insulation ,"Dow Global Technologies Llc, Simon Sutton, Theo E. Geussens, Alun VAUGHAN, Gary Stevens, University Of Southampton, Gnosys Global Ltd","Simon Sutton, Theo E. Geussens, Alun VAUGHAN, Gary Stevens",2012-03-29,2013-02-22,2020-04-07,2020-04-07,https://patents.google.com/patent/CA2868550C/en,
GB-201107129-D0,Laser with axially-symmetric beam profile ,Univ Southampton,,2011-04-28,2011-04-28,2011-06-08,,https://patents.google.com/patent/GB201107129D0/en,
CA-3075231-A1,Ph sensor and calibration method for the ph sensor ,"University Of Southampton, Hywel Morgan, Roel MINGELS","Hywel Morgan, Roel MINGELS",2017-09-13,2018-09-13,2019-03-21,,https://patents.google.com/patent/CA3075231A1/en,
US-2015249504-A1,Optical Transmitter ,University Of Southampton,"Radan Slavik, Joseph Kakande, David Richardson",2012-09-13,2013-09-13,2015-09-03,,https://patents.google.com/patent/US20150249504A1/en,https://patentimages.storage.googleapis.com/b6/c3/25/e2ba8faf69e486/US20150249504A1-20150903-D00000.png
US-2016236964-A1,Hollow-core photonic bandgap fibers and methods of manufacturing the same ,University Of Southampton,"Eric Rodrigue Numkam Fokoua, Francesco Poletti, David John Richardson, Yong Chen, Natalie Violet Wheeler, John Richard Hayes, Marco Petrovich",2013-09-20,2014-09-19,2016-08-18,,https://patents.google.com/patent/US20160236964A1/en,https://patentimages.storage.googleapis.com/ab/48/df/3d492e8853359d/US20160236964A1-20160818-D00000.png
WO-2019138005-A2,Novel combination and use of antibodies ,"Bioinvent International Ab, University Of Southampton","Björn FRENDÉUS, Ingrid Teige, Linda MÅRTENSSON, Mark Cragg, Stephen Beers, Ali Roghanian, Robert Oldham",2018-01-10,2019-01-10,2019-07-18,,https://patents.google.com/patent/WO2019138005A2/en,
US-2020089076-A1,Optical modulator ,"Rockley Photonics Limited, University Of Southampton","Guomin Yu, Aaron John Zilkie, Yi Zhang, David John Thomson",2017-03-24,2018-03-22,2020-03-19,,https://patents.google.com/patent/US20200089076A1/en,https://patentimages.storage.googleapis.com/bd/00/65/1709ea7530d241/US20200089076A1-20200319-D00000.png
US-2021311248-A1,Interferometric optical fibre sensors ,University Of Southampton,"Austin Taranta, Eric Numkam-Fokoua, Francesco Poletti, David Neil Payne",2018-08-06,2019-08-05,2021-10-07,,https://patents.google.com/patent/US20210311248A1/en,https://patentimages.storage.googleapis.com/67/aa/b3/9403a4a514b877/US20210311248A1-20211007-D00000.png
IL-289787-A,Antibody combinations for treatment of cancer in specific patients ,"Bioinvent Int Ab, Univ Southampton",,2019-07-17,2022-01-12,2022-03-01,,https://patents.google.com/patent/IL289787A/en,
NZ-705396-A,Apparatus for use for providing information on at least one muscle in a patient ,Univ Southampton,"Paul Hammond Chappell, Rodney Paul Lane",2012-07-27,2013-07-25,2016-09-30,,https://patents.google.com/patent/NZ705396A/en,
GB-2576190-A,Hollow core optical fibre ,Univ Southampton,"Teofil Jasion Gregory, Poletti Francesco",2018-08-08,2018-08-08,2020-02-12,,https://patents.google.com/patent/GB2576190A/en,
GB-201200186-D0,Magnetic field generator ,Univ Southampton,,2012-01-06,2012-01-06,2012-02-22,,https://patents.google.com/patent/GB201200186D0/en,
WO-2019122816-A1,Lateral flow diagnostic device ,University Of Southampton,"Robert William Eason, Collin Lawrence SONES, Ioannis Nikolaos Katis, Peijun HE",2017-12-22,2018-12-10,2019-06-27,,https://patents.google.com/patent/WO2019122816A1/en,
US-2017106367-A1,Fluid flow device with flow control and method for making the same ,University Of Southampton,"Collin Lawrence SONES, Robert William Eason, Ioannis Nikolaos KATIS",2014-05-12,2015-05-07,2017-04-20,,https://patents.google.com/patent/US20170106367A1/en,https://patentimages.storage.googleapis.com/74/95/b2/a195c830ff6e2c/US20170106367A1-20170420-D00000.png
CN-102439173-A,Predictive use of cpg methylation ,"南安普顿大学, 奥克兰大学服务公司, 农牧研究公司","K·M·戈弗雷, M·A·汉森, G·C·伯奇, K·A·利利克罗普, J·L·斯莱特-杰弗里斯, C·库珀, P·D·格拉克曼, A·M·谢泼德",2009-01-30,2010-01-29,2012-05-02,,https://patents.google.com/patent/CN102439173A/en,https://patentimages.storage.googleapis.com/d7/62/04/49803a6c3a322a/HDA0000093890940000061.png
US-2012015118-A1,Method and device for controlling the color of metals ,University Of Southampton,"Nikolay I. Zheludev, Kevin Francis MacDonald, Nikitas Papasimakis, Jianfa Zhang, Jun-Yu Ou",2010-07-13,2011-07-13,2012-01-19,,https://patents.google.com/patent/US20120015118A1/en,https://patentimages.storage.googleapis.com/b3/8d/60/22ae7c6f227495/US20120015118A1-20120119-D00000.png
US-2011261441-A1,Spectral Filter ,University Of Southampton,"Nikolay I. Zheludev, Eric Plum, Vassili A. Fedotov",2010-04-26,2011-04-25,2011-10-27,,https://patents.google.com/patent/US20110261441A1/en,https://patentimages.storage.googleapis.com/2a/06/bc/587bafc7a8340c/US20110261441A1-20111027-D00000.png
US-2018278244-A1,Flip-Flop ,"Arm Limited, University Of Southampton","Anand Savanth, James Edward Myers, Yunpeng CAI, Alexander Stewart Weddell, Tom Kazmierski",2016-10-27,2018-05-25,2018-09-27,,https://patents.google.com/patent/US20180278244A1/en,https://patentimages.storage.googleapis.com/e1/1b/2c/c562b1e8f45878/US20180278244A1-20180927-D00000.png
WO-2016005741-A1,Cell positioning and analysis device ,University Of Southampton,Jonathan West,2014-07-07,2015-07-07,2016-01-14,,https://patents.google.com/patent/WO2016005741A1/en,
EP-3752866-A1,"Nanostructured optical element, method for fabrication and uses thereof ",University of Southampton,"Rokas DREVINSKAS, Peter Kazansky, Ausra CERKAUSKAITE",2018-02-15,2019-02-13,2020-12-23,,https://patents.google.com/patent/EP3752866A1/en,
WO-2014170625-A1,Apparatus for electrically measuring individual particles flowing in a liquid ,University Of Southampton,"Daniel Christopher SPENCER, Hywel Morgan",2013-04-16,2014-04-15,2014-10-23,,https://patents.google.com/patent/WO2014170625A1/en,
WO-2015121684-A1,Sequestration of lithium ,University Of Southampton,"John Robert Owen, Nuria Garcia-Araez, Nora INTARANONT",2014-02-14,2015-02-16,2015-08-20,,https://patents.google.com/patent/WO2015121684A1/en,
GB-201508167-D0,Cleaning apparatus and method ,Univ Southampton,,2015-05-13,2015-05-13,2015-06-24,,https://patents.google.com/patent/GB201508167D0/en,
GB-201108139-D0,Nonlinear materials and related devices ,Univ Southampton,,2011-05-16,2011-05-16,2011-06-29,,https://patents.google.com/patent/GB201108139D0/en,
GB-2591194-A,Modulation of gene expression and screening for deregulated protein expression ,Univ Southampton,"Vorechovsky Igor, Kralovicova Jana",2015-10-09,2015-10-09,2021-07-21,,https://patents.google.com/patent/GB2591194A/en,
CN-106255833-A,MTR actuating device and using method ,洛德公司,"詹姆士·F·库恩, 基思·R·普塔克",2014-05-05,2014-11-05,2016-12-21,,https://patents.google.com/patent/CN106255833A/en,
WO-2020109768-A1,Method for fabricating nanostructured optical elements ,University Of Southampton,"Peter Kazansky, Masaaki Sakakura, Lei Wang",2018-11-26,2019-11-26,2020-06-04,,https://patents.google.com/patent/WO2020109768A1/en,
US-2022009028-A1,Method for fabricating nanostructured optical elements using polarised light ,University Of Southampton,"Peter Kazansky, Masaaki SAKAKURA, Lei Wang",2018-11-26,2019-11-26,2022-01-13,,https://patents.google.com/patent/US20220009028A1/en,https://patentimages.storage.googleapis.com/1b/5f/08/5ee8554f505b87/US20220009028A1-20220113-D00000.png
US-2022031870-A1,Metal complexes and fluorination thereof ,"Ge Healthcare Limited, University Of Southampton","Rajiv Bhalla, Gill REID, William Levason",2013-05-03,2021-08-05,2022-02-03,,https://patents.google.com/patent/US20220031870A1/en,https://patentimages.storage.googleapis.com/9a/b3/60/ecff14be7b8583/US20220031870A1-20220203-D00001.png
WO-2017014828-A3,Device and method for electrochemical detection ,"President And Fellows Of Harvard College, University Of Southampton","Maria-Nefeli TSALOGLOU, Alex Nemiroski, Dionysios CHRISTODULEAS, Gulden CAMCI-UNAL, John T. CONNELLY, Maria Teresa FERNANDEZ-ABEDUL, George M. Whitesides",2015-05-20,2016-05-16,2017-03-16,,https://patents.google.com/patent/WO2017014828A3/en,
US-2022050042-A1,Impedance flow cytometry apparatus ,University Of Southampton,"Hywel Morgan, Daniel Spencer",2018-09-17,2019-09-16,2022-02-17,,https://patents.google.com/patent/US20220050042A1/en,https://patentimages.storage.googleapis.com/d4/5e/18/534ddfecffb9bf/US20220050042A1-20220217-D00000.png
ES-2935894-T3,A method for electrically measuring the electrical properties of individual particles flowing in a liquid ,Univ Southampton,"Daniel Christopher Spencer, Hywel Morgan",2013-04-16,2014-04-15,2023-03-13,2023-03-13,https://patents.google.com/patent/ES2935894T3/en,
TW-201543424-A,Device to prevent a condition or disease associated with a lack of outdoor time ,"Univ Singapore, Univ Southampton","Seang Mei Saw, xin-quan Zhang, Suan Hui Pu",2014-03-31,2015-03-30,2015-11-16,,https://patents.google.com/patent/TW201543424A/en,
US-9007451-B2,Super-oscillatory lens apparatus and methods ,University Of Southampton,"Edward Thomas Foss Rogers, Nikolay Ivanovich Zheludev, John E Chad",2012-03-08,2012-03-08,2015-04-14,2015-04-14,https://patents.google.com/patent/US9007451B2/en,https://patentimages.storage.googleapis.com/af/d1/31/10b399e59f7649/US09007451-20150414-D00000.png
US-2019169306-A1,Cancer and b-cell related disease therapy ,University Of Southampton,"Martin John Glennie, Aymen Al-Shamkhani, Mark Steven Cragg, Sean Hua Lim",2016-07-29,2017-07-28,2019-06-06,,https://patents.google.com/patent/US20190169306A1/en,https://patentimages.storage.googleapis.com/e5/5e/41/fb38efe2001c95/US20190169306A1-20190606-D00000.png
