search URL:,https://patents.google.com/?assignee=Univ+Oxford&after=filing:20100101&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
EP-3149704-B1,Vehicle localisation ,Oxford University Innovation Limited,"Paul Newman, William Maddern, Alexander Douglas STEWART, Winston CHURCHILL, Colin MCMANUS",2014-05-30,2015-05-29,2018-08-01,2018-08-01,https://patents.google.com/patent/EP3149704B1/en,https://patentimages.storage.googleapis.com/c1/39/23/37f05f30d12a6e/imgf0001.png
EP-3194889-B1,Inertial tracking based determination of the position of a mobile device carried by a user in a geographical area ,Oxford University Innovation Limited,"Agathoniki TRIGONI, Zhuoling XIAO",2014-09-15,2015-09-10,2021-04-14,2021-04-14,https://patents.google.com/patent/EP3194889B1/en,https://patentimages.storage.googleapis.com/b9/90/49/c6d0e9379ad31f/imgf0001.png
US-9818944-B2,Organic semiconductor doping process ,Oxford University Innovation Limited,"Henry Snaith, Tomas LEIJTENS, Antonio Abate, Alan Sellinger",2013-05-30,2016-04-19,2017-11-14,2017-11-14,https://patents.google.com/patent/US9818944B2/en,https://patentimages.storage.googleapis.com/91/38/27/d55289a1b2e856/US09818944-20171114-D00000.png
US-2017182182-A1,Composition For Delivery Of Genetic Material ,Oxford University Innovation Limited,"Yiqi Seow, Lydia Alvarez, Matthew Wood",2009-04-17,2016-11-30,2017-06-29,,https://patents.google.com/patent/US20170182182A1/en,https://patentimages.storage.googleapis.com/04/b6/2e/f54eeaf675a94f/US20170182182A1-20170629-D00001.png
ES-2880336-T3,Methods and products for the synthesis of fusion proteins ,Univ Oxford Innovation Ltd,Mark Howarth,2015-06-05,2016-06-03,2021-11-24,2021-11-24,https://patents.google.com/patent/ES2880336T3/en,
ES-2659183-T3,Synthetic adenovirus and hybrid adenoviral vectors ,Oxford University Innovation Limited,"Matthew Douglas James DICKS, Matthew Guy Cottingham, Adrian Vivian Sinton Hill, Sarah Gilbert",2011-05-25,2012-05-25,2018-03-14,2018-03-14,https://patents.google.com/patent/ES2659183T3/en,
US-10927013-B2,Double perovskite ,Oxford University Innovation Limited,"Henry James Snaith, Amir Abbas Hagighirad, Feliciano Giustino, Marina Filip, George Volonakis",2015-09-02,2016-08-31,2021-02-23,2021-02-23,https://patents.google.com/patent/US10927013B2/en,https://patentimages.storage.googleapis.com/99/8a/16/b17dfdbf3a4782/US10927013-20210223-D00000.png
EP-3485309-B1,Interferometric scattering microscopy ,Oxford University Innovation Limited,"Philipp Kukura, Alexander Weigel",2016-07-13,2017-07-13,2020-12-09,2020-12-09,https://patents.google.com/patent/EP3485309B1/en,https://patentimages.storage.googleapis.com/8e/88/45/127ed9c62e27b4/imgf0001.png
US-9496776-B2,Cooled electric machine ,Oxford University Innovation Limited,"Tim Woolmer, Malcolm McCulloch, Hugo Spowers, Andrew Thornby",2009-02-13,2010-02-12,2016-11-15,2016-11-15,https://patents.google.com/patent/US9496776B2/en,https://patentimages.storage.googleapis.com/e0/aa/e7/630405d346ace8/US09496776-20161115-D00000.png
US-10978218-B2,Hydrogel network ,Oxford University Innovation Limited,"John Hagan Pryce Bayley, Kunwar Tanuj Sapra",2012-10-25,2017-10-19,2021-04-13,2021-04-13,https://patents.google.com/patent/US10978218B2/en,https://patentimages.storage.googleapis.com/ef/6b/97/1f4676e285c3a1/US10978218-20210413-D00000.png
US-11099456-B2,Photonic device ,Oxford University Innovation Ltd.,"Carlos Rios, Harish Bhaskaran, Wolfram Pernice, Matthias Stegmaier",2015-09-18,2019-08-23,2021-08-24,2021-08-24,https://patents.google.com/patent/US11099456B2/en,https://patentimages.storage.googleapis.com/87/c6/65/7b8d2431c36e33/US11099456-20210824-D00000.png
US-9547003-B2,Peptide tag systems that spontaneously form an irreversible link to protein partners via isopeptide bonds ,Oxford University Innovation Limited,Mark Howarth,2010-02-11,2011-02-11,2017-01-17,2017-01-17,https://patents.google.com/patent/US9547003B2/en,https://patentimages.storage.googleapis.com/56/17/6f/0461f3294b9357/US09547003-20170117-D00000.png
EP-2739914-B1,"System, method, and apparatus for heating ",Oxford University Innovation Limited,Peter Michael ARMSTRONG,2011-07-26,2012-07-25,2018-12-12,2018-12-12,https://patents.google.com/patent/EP2739914B1/en,https://patentimages.storage.googleapis.com/2f/52/3a/c63bd8f14eefbc/imgf0001.png
US-9662089-B2,Mapping and characterization of cavitation activity ,Oxford University Innovation Limited,"Constantin C. Coussios, Miklos Gyongy, Manish Arora, Ronald Aurele Roy",2008-11-05,2015-12-10,2017-05-30,2017-05-30,https://patents.google.com/patent/US9662089B2/en,https://patentimages.storage.googleapis.com/46/aa/7d/b4d4e258eae8ff/US09662089-20170530-D00000.png
US-9732381-B2,Method for sequencing a heteropolymeric target nucleic acid sequence ,Oxford University Innovation Limited,"David Stoddart, Andrew John Heron, Giovanni Maglia, John Hagan Pryce Bayley",2009-03-25,2010-03-25,2017-08-15,2017-08-15,https://patents.google.com/patent/US9732381B2/en,https://patentimages.storage.googleapis.com/e1/90/90/bc7da6a3b729d9/US09732381-20170815-D00000.png
US-10953467-B2,Porous materials comprising two-dimensional nanomaterials ,Oxford University Innovation Limited,"Vitaliy BABENKO, Nicole Grobert",2014-08-01,2015-07-31,2021-03-23,2021-03-23,https://patents.google.com/patent/US10953467B2/en,https://patentimages.storage.googleapis.com/4d/16/d4/6ca886a0ad2f92/US10953467-20210323-D00000.png
ES-2728516-T3,Process to produce a layer of perovskite organic material with enhanced crystallinity ,Univ Oxford Innovation Ltd,"Henry James Snaith, Wei Zhang, Michael Saliba",2014-08-08,2015-08-07,2019-10-25,2019-10-25,https://patents.google.com/patent/ES2728516T3/en,
AU-2018258000-B2,Proteins and peptide tags with enhanced rate of spontaneous isopeptide bond formation and uses thereof ,Oxford University Innovation Limited,"Mark Howarth, Anthony KEEBLE",2017-04-24,2018-04-24,2022-03-31,2022-03-31,https://patents.google.com/patent/AU2018258000B2/en,
EP-2747633-B1,Remote monitoring of vital signs ,Oxford University Innovation Limited,"David Andrew Clifton, Mauricio Christian Villarroel MONTOYA, Lionel Tarassenko",2011-08-22,2012-08-16,2021-03-10,2021-03-10,https://patents.google.com/patent/EP2747633B1/en,https://patentimages.storage.googleapis.com/64/ca/77/79deb4de80597c/imgf0001.png
US-2018135078-A1,Aav-vectors for use in gene therapy of choroideremia ,Oxford University Innovation Limited,"Robert Maclaren, Miguel Seabra, Matthew John During",2011-02-22,2017-10-31,2018-05-17,,https://patents.google.com/patent/US20180135078A1/en,https://patentimages.storage.googleapis.com/7c/f9/75/6a91f5af7f7d59/US20180135078A1-20180517-D00001.png
US-11517646-B2,Scaffold ,Oxford University Innovation Limited,"Osnat HAKIMI, Pierre-Alexis Mouthuy, Nasim Zargar BABOLDASHTI, Andrew Carr",2013-10-04,2019-11-19,2022-12-06,2022-12-06,https://patents.google.com/patent/US11517646B2/en,https://patentimages.storage.googleapis.com/f5/95/50/46d41edbf92fe0/US11517646-20221206-D00000.png
US-2022090066-A1,Cell penetrating molecule ,"Oxford University Innovation Limited, Medical Research Council","Matthew Wood, Graham McClorey, Michael Gait, Peter Jarver, Amer Salah, Fazel Shabanpoor",2014-12-02,2020-11-22,2022-03-24,,https://patents.google.com/patent/US20220090066A1/en,https://patentimages.storage.googleapis.com/19/7f/97/0cc78440bdfa09/US20220090066A1-20220324-D00001.png
EP-2888575-B1,Stimulated emission depletion microscopy ,Oxford University Innovation Limited,"Martin Booth, Daniel Burke, Joerg Bewersdorf, Travis J. GOULD",2012-08-23,2013-08-16,2021-05-05,2021-05-05,https://patents.google.com/patent/EP2888575B1/en,https://patentimages.storage.googleapis.com/c6/93/84/bd25af72c4c305/imgf0001.png
US-2019014798-A1,Hydroxybutyrate ester and medical use thereof ,"Government Of The Usa, As Represented By The Secretary, Department Of Health, Oxford University Innovation Limited","Kieran Clarke, Richard Lewis Veech",2008-08-21,2018-07-18,2019-01-17,,https://patents.google.com/patent/US20190014798A1/en,https://patentimages.storage.googleapis.com/94/18/5a/1f1f5c405ddc44/US20190014798A1-20190117-D00000.png
EP-3272834-A1,"Functional material including metal-organic framework, method of preparing the same, and photochemical sensor including the same ","Samsung Electronics Co., Ltd., Oxford University Innovation Limited","Ha Jin Kim, Abhijeet K Chaudhari, Jin-Chong Tan, In Taek Han",2016-07-21,2017-07-19,2018-01-24,,https://patents.google.com/patent/EP3272834A1/en,https://patentimages.storage.googleapis.com/ff/43/ea/d57b8e06a8ce6e/imgf0001.png
EP-3010054-B1,Optoelectronic device ,Oxford University Innovation Limited,"Henry Snaith, Michael Lee",2012-05-18,2013-05-20,2019-02-20,2019-02-20,https://patents.google.com/patent/EP3010054B1/en,https://patentimages.storage.googleapis.com/c1/59/46/56dee35c72314e/imgf0001.png
US-2019352634-A1,Crispr rna ,Oxford University Innovation Limited,"Tudor Alexandru FULGA, Quentin FERRY",2017-01-11,2018-01-11,2019-11-21,,https://patents.google.com/patent/US20190352634A1/en,https://patentimages.storage.googleapis.com/30/a6/7b/1df531bf67ab31/US20190352634A1-20191121-D00000.png
US-10388897-B2,Optoelectronic device comprising porous scaffold material and perovskites ,Oxford University Innovation Limited,"Henry Snaith, Michael Lee",2012-05-18,2013-05-20,2019-08-20,2019-08-20,https://patents.google.com/patent/US10388897B2/en,https://patentimages.storage.googleapis.com/79/de/f6/91751cc6a3828d/US10388897-20190820-D00000.png
US-9683043-B2,PD-1 specific antibodies and uses thereof ,Oxford University Innovation Limited,"Simon Davis, Kerry Louise Tyson",2008-09-12,2015-01-02,2017-06-20,2017-06-20,https://patents.google.com/patent/US9683043B2/en,https://patentimages.storage.googleapis.com/34/0f/52/cf80b2514dc8a0/US09683043-20170620-D00001.png
US-9951352-B2,Poxvirus expression system ,Oxford University Innovation Limited,Matthew Guy Cottingham,2010-04-16,2016-02-23,2018-04-24,2018-04-24,https://patents.google.com/patent/US9951352B2/en,https://patentimages.storage.googleapis.com/d8/c0/e0/9ec15929bc8959/US09951352-20180424-D00001.png
US-10354406-B2,Method of detecting objects within a 3D environment ,Oxford University Innovation Limited,"Ingmar Posner, Zeng Wang",2015-04-24,2016-04-21,2019-07-16,2019-07-16,https://patents.google.com/patent/US10354406B2/en,https://patentimages.storage.googleapis.com/3c/e5/07/8834e96d29893c/US10354406-20190716-D00000.png
US-2018334484-A1,Therapeutic epitopes and uses thereof ,Oxford University Innovation Limited,"Robert Paul Anderson, Adrien Vivian Sinton Hill, Derek Parry Jewell",2002-06-05,2018-04-11,2018-11-22,,https://patents.google.com/patent/US20180334484A1/en,https://patentimages.storage.googleapis.com/98/7f/4b/78cee204e62df3/US20180334484A1-20181122-D00001.png
US-2017088876-A1,"Assays, Methods and Means ",Oxford University Innovation Limited,"Patrick Henry Maxwell, Christopher William Pugh, Peter John Ratcliffe, Christopher Joseph Schofield",2001-03-21,2016-10-03,2017-03-30,,https://patents.google.com/patent/US20170088876A1/en,https://patentimages.storage.googleapis.com/cc/d6/f5/c44bc433db699e/US20170088876A1-20170330-D00001.png
EP-3087430-B1,Display device based on phase-change materials ,Oxford University Innovation Limited,"Harish Bhaskaran, Peiman HOSSEINI",2013-12-23,2014-12-22,2018-05-02,2018-05-02,https://patents.google.com/patent/EP3087430B1/en,https://patentimages.storage.googleapis.com/a8/2f/b5/6cf375f065813f/imgf0001.png
US-9834759-B2,Mutant enzymes ,Oxford University Innovation Limited,"Luet Lok Wong, Stephen Graham Bell, Christopher Whitehouse",2007-10-08,2015-09-11,2017-12-05,2017-12-05,https://patents.google.com/patent/US9834759B2/en,https://patentimages.storage.googleapis.com/bc/0c/2b/292f1ddd20c843/US09834759-20171205-D00001.png
US-11590503-B2,Microfluidic arrangements ,Oxford University Innovation Limited,"Peter Richard COOK, Alexander FEUERBORN, Edmond Walsh",2015-10-16,2016-10-14,2023-02-28,2023-02-28,https://patents.google.com/patent/US11590503B2/en,https://patentimages.storage.googleapis.com/3c/d1/53/c5614840e03863/US11590503-20230228-D00010.png
EP-2812727-B1,Method of locating a sensor and related apparatus ,Oxford University Innovation Limited,"Winston CHURCHILL, Paul Michael NEWMAN",2012-02-10,2013-02-08,2019-05-22,2019-05-22,https://patents.google.com/patent/EP2812727B1/en,https://patentimages.storage.googleapis.com/04/7e/05/a76c4e1a9bf632/imgf0001.png
US-11387050-B2,Device architecture ,Oxford University Innovation Limited,"Henry James Snaith, Tomas LEIJTENS, Jack Alexander-Webber, Maximillian Tobias Hoerantner",2015-10-06,2016-10-05,2022-07-12,2022-07-12,https://patents.google.com/patent/US11387050B2/en,https://patentimages.storage.googleapis.com/c3/9a/ed/713c18c80b0e81/US11387050-20220712-D00000.png
US-10233084-B2,Electrochemical sensors ,Oxford University Innovation Limited,"Sean P. McCormack, Richard G. Compton, Gregory George Wildgoose, Nathan Scott Lawrence",2004-03-04,2015-01-19,2019-03-19,2019-03-19,https://patents.google.com/patent/US10233084B2/en,https://patentimages.storage.googleapis.com/1d/48/8f/0711d82f3c067e/US10233084-20190319-D00000.png
US-11384396-B2,DNA conformation (loop structures) in normal and abnormal gene expression ,Oxford University Innovation Limited,"Alexandre Akoulitchev, Aroul Selvam Ramadass, Leonid Leonidovich Nikitenko",2006-02-17,2017-08-22,2022-07-12,2022-07-12,https://patents.google.com/patent/US11384396B2/en,https://patentimages.storage.googleapis.com/2f/74/3d/7a18a417eb594b/US11384396-20220712-D00001.png
EP-3060954-B1,Compact microscope ,Oxford University Innovation Limited,"Achillefs Kapanidis, Bo JING, Robert Crawford",2013-10-25,2014-10-27,2021-08-04,2021-08-04,https://patents.google.com/patent/EP3060954B1/en,https://patentimages.storage.googleapis.com/eb/27/49/a9e0f5bebd0082/imgf0001.png
US-2018351123-A1,Mixed cation perovskite ,Oxford University Innovation Limited,"Michael Saliba, David McMeekin, Henry James Snaith, Bernard Wenger",2015-11-27,2016-11-25,2018-12-06,,https://patents.google.com/patent/US20180351123A1/en,https://patentimages.storage.googleapis.com/26/d3/a2/1aaf27f5f24c9d/US20180351123A1-20181206-D00001.png
EP-3253243-B1,An impact absorbing structure and a helmet comprising such a structure ,Oxford University Innovation Limited,James Cook,2015-02-04,2016-02-04,2020-04-01,2020-04-01,https://patents.google.com/patent/EP3253243B1/en,https://patentimages.storage.googleapis.com/b7/3b/46/a0a92a9ed0bb7c/imgf0001.png
US-10599990-B2,Quantum information processing system ,Oxford University Innovation Limited,Peter Leek,2015-08-04,2019-08-07,2020-03-24,2020-03-24,https://patents.google.com/patent/US10599990B2/en,https://patentimages.storage.googleapis.com/06/4c/78/1697546ddcf617/US10599990-20200324-D00000.png
US-10939852-B2,Method and apparatus for vital signs measurement ,Oxford University Innovation Limited,"Alessandro GUAZZI, Mauricio Villarroel MONTOYA, Lionel Tarassenko",2015-06-05,2016-06-02,2021-03-09,2021-03-09,https://patents.google.com/patent/US10939852B2/en,https://patentimages.storage.googleapis.com/8f/69/ba/345e9431b331e3/US10939852-20210309-D00000.png
US-2021239698-A1,Identification of ligands and their use ,Oxford University Innovation Limited,"Graham Ogg, Li-Chieh Huang, Aamir Aslam",2010-08-17,2021-04-15,2021-08-05,,https://patents.google.com/patent/US20210239698A1/en,https://patentimages.storage.googleapis.com/48/a4/df/54e32f24649a27/US20210239698A1-20210805-D00001.png
US-9562887-B2,Methods of enhancing translocation of charged analytes through transmembrane protein pores ,Oxford University Innovation Limited,"Giovanni Maglia, John Hagan Pryce Bayley",2008-11-14,2014-07-17,2017-02-07,2017-02-07,https://patents.google.com/patent/US9562887B2/en,https://patentimages.storage.googleapis.com/85/f7/5a/950f8b39fd7568/US09562887-20170207-D00001.png
US-2020196888-A1,Perception Loss Detection ,Oxford University Innovation Limited,"Roisin Judith Ni Mhuircheartaigh, Irene Tracey, Katie Warnaby, Saad Jbabdi, Richard Rogers",2012-05-30,2019-12-19,2020-06-25,,https://patents.google.com/patent/US20200196888A1/en,https://patentimages.storage.googleapis.com/e5/89/39/41b5900eb9304c/US20200196888A1-20200625-D00000.png
US-2019242713-A1,Determining the position of a mobile device in a geographical area ,Oxford University Innovation Limited,"Agathaniki TRIGONI, Zhuoling XIAO",2014-02-17,2019-03-27,2019-08-08,,https://patents.google.com/patent/US20190242713A1/en,https://patentimages.storage.googleapis.com/87/f1/b9/7a6b1b852884ee/US20190242713A1-20190808-D00000.png
US-10374181-B2,Photoactive layer production process ,Oxford University Innovation Limited,"Henry Snaith, Victor BURLAKOV, James Ball, Giles EPERON, Alain GORIELY",2013-06-18,2014-06-17,2019-08-06,2019-08-06,https://patents.google.com/patent/US10374181B2/en,https://patentimages.storage.googleapis.com/c9/48/f6/daee5a6cc96271/US10374181-20190806-D00000.png
US-10109104-B2,Generation of 3D models of an environment ,Oxford University Innovation Limited,"Paul Michael Newman, Ian Baldwin",2013-02-21,2014-02-21,2018-10-23,2018-10-23,https://patents.google.com/patent/US10109104B2/en,https://patentimages.storage.googleapis.com/d5/f3/9a/a5850ac3aafa07/US10109104-20181023-D00000.png
US-2018057547-A1,"Diagnostic and therapeutic epitope, and transgenic plant ",Oxford University Innovation Limited,"Robert Paul Anderson, Adrian Vivian Hill, Derek Parry Jewell",1999-10-01,2017-04-06,2018-03-01,,https://patents.google.com/patent/US20180057547A1/en,https://patentimages.storage.googleapis.com/4f/a7/41/d093a1bdd6f6c8/US20180057547A1-20180301-D00001.png
US-10154982-B2,Ketone bodies and ketone body esters as blood lipid lowering agents ,"Oxford University Innovation Limited, The United States Of America, As Represented By The Secretary, Department Of Health And Human Services","Kieran Clarke, Richard Lewis Veech",2008-01-04,2015-11-03,2018-12-18,2018-12-18,https://patents.google.com/patent/US10154982B2/en,
EP-2956906-B1,Analysing video images of a subject to identify spatial image areas which contain periodic intensity variations ,Oxford University Innovation Limited,"David Andrew Clifton, Mauricio Christian Villarroel MONTOYA, Lionel Tarassenko",2013-02-12,2014-01-28,2019-01-02,2019-01-02,https://patents.google.com/patent/EP2956906B1/en,https://patentimages.storage.googleapis.com/b5/d5/b2/fba82d3b80512c/imgf0001.png
US-2020019794-A1,A neural network and method of using a neural network to detect objects in an environment ,Oxford University Innovation Limited,"Martin ENGELCKE, Dushyant Rao, Dominic Zeng WANG, Chi Hay TONG, Ingmar Posner",2016-09-21,2017-09-21,2020-01-16,,https://patents.google.com/patent/US20200019794A1/en,https://patentimages.storage.googleapis.com/47/a8/11/04e649b27a2f40/US20200019794A1-20200116-D00000.png
US-11230722-B2,Nutritional supplements and therapeutic compositions comprising (r)-3-hydroxybutyrate derivatives ,"Oxford University Innovation Limited, U.S. Dept. Of Health and Human Services, (DHHS), U.S. Government","Richard Lewis Veech, Michael Todd King, Kieran Clarke",2003-06-03,2018-03-07,2022-01-25,2022-01-25,https://patents.google.com/patent/US11230722B2/en,https://patentimages.storage.googleapis.com/9f/87/43/a6b87d93bbe052/US11230722-20220125-D00001.png
US-2023048266-A1,Multisomes: Encapsulated Droplet Networks ,Oxford University Innovation Limited,"John Hagan Pryce Bayley, Andrew Heron, Gabriel Villar",2011-11-03,2022-06-29,2023-02-16,,https://patents.google.com/patent/US20230048266A1/en,https://patentimages.storage.googleapis.com/4b/06/bf/932fb62cf8fb29/US20230048266A1-20230216-D00000.png
US-2020408611-A1,"Sensor, controller and system ",Oxford University Innovation Limited,"Malcolm Duncan McCulloch, Peter Michael Armstrong",2012-12-04,2020-07-06,2020-12-31,,https://patents.google.com/patent/US20200408611A1/en,https://patentimages.storage.googleapis.com/33/23/80/2562e4f0a4d587/US20200408611A1-20201231-D00000.png
US-2022072497-A1,Droplet Assembly By 3D Printing ,Oxford University Innovation Limited,"John Hagan Pryce Bayley, Gabriel Villar, Alexander D. Graham",2012-12-07,2021-11-17,2022-03-10,,https://patents.google.com/patent/US20220072497A1/en,https://patentimages.storage.googleapis.com/14/48/f0/18aa5f5cb29d55/US20220072497A1-20220310-D00000.png
EP-2948927-B1,A method of detecting structural parts of a scene ,Oxford University Innovation Limited,"Colin Alexander MCMANUS, Paul Michael NEWMAN, Benjamin Charles DAVIS",2013-01-24,2014-01-20,2018-09-12,2018-09-12,https://patents.google.com/patent/EP2948927B1/en,https://patentimages.storage.googleapis.com/74/d0/c4/92d499f7b1265a/imgf0001.png
US-10124048-B2,Adenovirus vectors ,Oxford University Innovation Limited,"Simon Draper, Arturo Reyes, Saranya Sridhar, Adrian Hill, Sarah Gilbert, Anna Goodman",2007-04-10,2015-04-27,2018-11-13,2018-11-13,https://patents.google.com/patent/US10124048B2/en,https://patentimages.storage.googleapis.com/f3/34/3b/9a20827ee5d2bf/US10124048-20181113-D00001.png
US-10860291-B2,Memristor based logic gate ,Oxford Brookes University,"Abusaleh Muhammad Jabir, Xiaohan Yang, Adedotun Adedeji Adeyemo",2016-02-23,2017-02-20,2020-12-08,2020-12-08,https://patents.google.com/patent/US10860291B2/en,https://patentimages.storage.googleapis.com/ae/de/ac/7c1302a9984766/US10860291-20201208-D00000.png
EP-2396873-B1,Electric machine- modular ,Oxford University Innovation Limited,"Nicholas Carpenter, Simon Dowson, Tim Woolmer, Chee Yeow Leong, William Treharne, Malcolm Mcculloch",2009-02-13,2010-02-12,2017-01-18,2017-01-18,https://patents.google.com/patent/EP2396873B1/en,https://patentimages.storage.googleapis.com/9c/ec/53/010c01edac9d86/imgf0001.png
EP-2914975-B1,Extrinsic calibration of imaging sensing devices and 2d lidars mounted on transportable apparatus ,"The Chancellor, Masters and Scholars of The University of Oxford","Ashley Alan NAPIER, Paul Michael NEWMAN",2012-11-05,2013-10-30,2019-03-06,2019-03-06,https://patents.google.com/patent/EP2914975B1/en,https://patentimages.storage.googleapis.com/fe/92/4c/9a1aa3577f46ea/imgf0001.png
