search URL:,https://patents.google.com/?assignee=Univ+Birmingham&after=filing:20100101&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
EP-2401420-A1,Thermal barrier coatings ,The University of Birmingham,"Mary Taylor, Hugh Evans, Simon Gray, John Nicholls",2009-02-25,2010-02-24,2012-01-04,,https://patents.google.com/patent/EP2401420A1/en,
GB-201509641-D0,Composition ,Univ Birmingham,,2015-06-03,2015-06-03,2015-07-15,,https://patents.google.com/patent/GB201509641D0/en,
GB-201203409-D0,Gas diffusion electrode ,Univ Birmingham,,2012-02-28,2012-02-28,2012-04-11,,https://patents.google.com/patent/GB201203409D0/en,
EP-2575824-A2,Methods for the treatment and prevention of inflammatory diseases ,"Children's Medical Center Corporation, University Of Birmingham (GB)","Dale T. Umetsu, Rosemarie H. Dekruyff, Ya-Jen Chang, Petr Illarionov",2010-05-24,2011-05-24,2013-04-10,,https://patents.google.com/patent/EP2575824A2/en,
EP-2452199-A1,Solubilisation of membrane proteins ,The University of Birmingham,"Timothy Dafforn, Michael Overduin, Timothy Knowles",2009-07-08,2010-07-08,2012-05-16,,https://patents.google.com/patent/EP2452199A1/en,
EP-2396658-A1,Assay for detection of adrenal tumour ,The University of Birmingham,"Wiebke Arlt, Paul Michael Stewart",2009-02-16,2010-02-16,2011-12-21,,https://patents.google.com/patent/EP2396658A1/en,
GB-201320992-D0,Complex and uses thereof ,Univ Birmingham,,2013-11-28,2013-11-28,2014-01-15,,https://patents.google.com/patent/GB201320992D0/en,
EP-2726187-A1,Coated nanoparticles ,The University of Birmingham,"Zoe PIKRAMENOU, Nicola Rogers",2011-07-01,2012-06-28,2014-05-07,,https://patents.google.com/patent/EP2726187A1/en,
EP-3788598-A1,Automated oocyte detection and orientation ,The University of Birmingham,"Mozafar SAADAT, Amir Mohammad HAJIYAVAND",2018-04-30,2019-04-30,2021-03-10,,https://patents.google.com/patent/EP3788598A1/en,
US-2018200340-A1,Wound Treatment ,The University Of Birmingham,"Liam Grover, Ann Logan, Felicity Jane DE COGAN, Gurpreet CHOUHAN",2015-07-17,2016-07-18,2018-07-19,,https://patents.google.com/patent/US20180200340A1/en,https://patentimages.storage.googleapis.com/80/a0/d9/e9236015c41535/US20180200340A1-20180719-D00000.png
EP-2707494-A1,Extraction from cells ,The University of Birmingham,"Timothy Dafforn, Owen Robert TYRYNIS-THOMAS",2011-05-09,2012-05-09,2014-03-19,,https://patents.google.com/patent/EP2707494A1/en,
GB-201104447-D0,Comestible product ,Univ Birmingham,,2011-03-16,2011-03-16,2011-04-27,,https://patents.google.com/patent/GB201104447D0/en,
GB-201102913-D0,Novel therapeutic ,Univ Birmingham,,2011-02-18,2011-02-18,2011-04-06,,https://patents.google.com/patent/GB201102913D0/en,
EP-2493481-A1,Anti-cancer composition comprising alginate ,The University of Birmingham,"Chris Tselepis, Tariq Iqbal, Owen James SANSOM",2009-10-26,2010-10-26,2012-09-05,,https://patents.google.com/patent/EP2493481A1/en,
US-11213607-B2,Cell purification and delivery using shear thinning gel ,The University Of Birmingham,"Liam Grover, Paula Mendes, Richard Williams",2015-12-10,2016-12-09,2022-01-04,2022-01-04,https://patents.google.com/patent/US11213607B2/en,https://patentimages.storage.googleapis.com/11/68/54/55f9ff1eb501c2/US11213607-20220104-D00001.png
GB-201515244-D0,Treatment of inflammatory disease or condition ,Univ Birmingham,,2015-08-27,2015-08-27,2015-10-14,,https://patents.google.com/patent/GB201515244D0/en,
US-2013231257-A1,Biomarker ,The University Of Birmingham,"George Edward RAINGER, Gerard Bernard Nash, Andrew Walter BRADBURY, Donald John ADAM, Mohamed Farouk Aly Abdelhamid",2010-05-12,2011-05-12,2013-09-05,,https://patents.google.com/patent/US20130231257A1/en,https://patentimages.storage.googleapis.com/82/52/9a/49ac20e68716b4/US20130231257A1-20130905-D00001.png
US-2013052323-A1,Low Fat Bakery Product ,The University Of Birmingham,"Ian Timothy Norton, Jennifer Elizabeth Norton",2010-04-26,2012-10-25,2013-02-28,,https://patents.google.com/patent/US20130052323A1/en,https://patentimages.storage.googleapis.com/b6/96/6f/0e75d5eb2922bd/US20130052323A1-20130228-D00000.png
US-9839671-B2,Peptide and uses therefor ,The University Of Birmingham,"George Edward RAINGER, Parth Narendran, Helen McGettrick, Myriam Chimen",2012-01-13,2016-11-17,2017-12-12,2017-12-12,https://patents.google.com/patent/US9839671B2/en,https://patentimages.storage.googleapis.com/11/a7/09/2f440879912545/US09839671-20171212-D00001.png
US-11262351-B2,Apparatus and method for improved molecular detection ,The University Of Birmingham,"Timothy Dafforn, Matthew Hicks",2015-09-18,2016-09-16,2022-03-01,2022-03-01,https://patents.google.com/patent/US11262351B2/en,https://patentimages.storage.googleapis.com/b0/05/ce/dbb3da3d3531b1/US11262351-20220301-D00000.png
US-2016061812-A1,Diagnosis and Treatment of Arthritic Conditions ,The University Of Birmingham,"Stephen Peter Young, Karim Raza, Sabrina Reenu Raizada",2013-03-15,2013-05-01,2016-03-03,,https://patents.google.com/patent/US20160061812A1/en,https://patentimages.storage.googleapis.com/d6/76/61/953c64c593b6bf/US20160061812A1-20160303-D00001.png
US-2015301041-A1,Assay method ,The University Of Birmingham,"George Edward RAINGER, Parth Narendran, Helen McGettrict, Myriam Chimen",2012-11-22,2013-11-21,2015-10-22,,https://patents.google.com/patent/US20150301041A1/en,https://patentimages.storage.googleapis.com/1e/b9/3a/3d993fa93d7d3b/US20150301041A1-20151022-D00000.png
EP-2739565-B1,Method for producing particulate clusters ,The University Of Birmingham,Richard Palmer,2011-08-01,2012-07-31,2019-03-27,2019-03-27,https://patents.google.com/patent/EP2739565B1/en,https://patentimages.storage.googleapis.com/a3/9f/64/fc5415582cc0ad/imgf0001.png
EP-2920110-A1,Production of boron carbide powder ,The University Of Birmingham,"Isaac Tsz Hong Chang, Constantin Lucian FALTICEANU",2012-11-19,2013-11-11,2015-09-23,,https://patents.google.com/patent/EP2920110A1/en,
US-10501495-B2,Antimicrobial surface ,"The University Of Birmingham, The Secretary Of State For Defence Of The United Kingdom Of Great Britain And Northern Ireland","Artemis STAMBOULIS, Felicity Jane DE COGAN, Robert Scott, Anna Frances Acushia Peacock",2014-02-25,2015-02-25,2019-12-10,2019-12-10,https://patents.google.com/patent/US10501495B2/en,https://patentimages.storage.googleapis.com/be/f7/62/9ca9f2b61b26ac/US10501495-20191210-D00001.png
CN-105637730-A,Power system control ,伯明翰大学,"张小平, 杨翾",2013-08-15,2014-08-08,2016-06-01,,https://patents.google.com/patent/CN105637730A/en,
US-2016045553-A1,Cell delivery ,The University Of Birmingham,"Liam Grover, Fotios SPYROPOULOS, Jennifer PAXTON",2013-03-13,2014-03-10,2016-02-18,,https://patents.google.com/patent/US20160045553A1/en,https://patentimages.storage.googleapis.com/32/ff/91/4b7e4381ba2a73/US20160045553A1-20160218-D00001.png
GB-201107672-D0,Ink ,Univ Birmingham,,2011-05-09,2011-05-09,2011-06-22,,https://patents.google.com/patent/GB201107672D0/en,
US-2021102215-A1,Treatment and prevention of viral infection ,The University Of Birmingham,"Xiaodong Zhuang, Jane Alison McKeating",2016-09-05,2020-12-17,2021-04-08,,https://patents.google.com/patent/US20210102215A1/en,https://patentimages.storage.googleapis.com/f9/eb/d1/48d0712b0ad27e/US20210102215A1-20210408-D00000.png
EP-2926195-B1,Optical absorber ,The University Of Birmingham,"Andrey KAPLAN, Dimitri CHEKULAEV",2012-11-29,2013-11-11,2019-05-22,2019-05-22,https://patents.google.com/patent/EP2926195B1/en,https://patentimages.storage.googleapis.com/09/28/29/c37f90e75bbbd4/imgf0001.png
US-2016339079-A1,Transmucosal and transepithelial drug delivery system ,University Of Birmingham,"Artemis STAMBOULIS, Ann Logan, Felicity Jane DE COGAN, Robert Scott, Anna Frances Acushla Peacock, Lisa Jayne HILL",2014-01-28,2015-01-28,2016-11-24,,https://patents.google.com/patent/US20160339079A1/en,https://patentimages.storage.googleapis.com/f4/3c/14/9284927fd5239c/US20160339079A1-20161124-D00001.png
US-2016249670-A1,Inhibition of microbial and cellular growth in substances ,The University Of Birmingham,"Narinder SINGH BAINES, Gary Anthony LEEKE",2013-10-09,2014-10-07,2016-09-01,,https://patents.google.com/patent/US20160249670A1/en,https://patentimages.storage.googleapis.com/14/e5/00/5df6d3ea53f714/US20160249670A1-20160901-D00000.png
GB-201000638-D0,Improved catalyst ,Univ Birmingham,,2010-01-15,2010-01-15,2010-03-03,,https://patents.google.com/patent/GB201000638D0/en,
US-2020332349-A1,Sensor ,The University Of Birmingham,"James Tucker, Zoe Pikramenou, Andrew BEGGS, Zsusa NAGY, Purbani CHAKRABARTI",2017-09-01,2018-08-09,2020-10-22,,https://patents.google.com/patent/US20200332349A1/en,https://patentimages.storage.googleapis.com/05/67/4a/8861b322abcc41/US20200332349A1-20201022-D00000.png
EP-2560505-A1,Comestible product ,The University Of Birmingham,"Fotis Spyropoulos, Abigail Belinda Norton, Ian Timothy Norton",2010-04-21,2011-04-19,2013-02-27,,https://patents.google.com/patent/EP2560505A1/en,
GB-201720770-D0,Fibre-optic mode scambler ,Univ Birmingham,,2017-12-13,2017-12-13,2018-01-24,,https://patents.google.com/patent/GB201720770D0/en,
GB-201807000-D0,Intracytoplasmic sperm injection ,Univ Birmingham,,2018-04-30,2018-04-30,2018-06-13,,https://patents.google.com/patent/GB201807000D0/en,
EP-2454382-B1,Screening method ,The University of Birmingham,Zsuzsanna Nagy,2009-07-16,2010-07-16,2017-07-05,2017-07-05,https://patents.google.com/patent/EP2454382B1/en,https://patentimages.storage.googleapis.com/87/cb/20/d792914e580d74/imgf0001.png
US-2019055639-A1,Functionalized surface ,The University Of Birmingham,Felicity Jane DE COGAN,2015-07-09,2016-07-11,2019-02-21,,https://patents.google.com/patent/US20190055639A1/en,https://patentimages.storage.googleapis.com/09/01/3d/c2f6e7ceb912e9/US20190055639A1-20190221-D00000.png
EP-3120149-B1,Atrial fibrillation therapy ,The University Of Birmingham,"Paulus KIRCHHOF, Larissa FABRITZ, Fahima SYEDA",2014-03-20,2015-03-20,2019-09-11,2019-09-11,https://patents.google.com/patent/EP3120149B1/en,https://patentimages.storage.googleapis.com/ee/20/74/c187b15633f896/imgf0001.png
GB-201404973-D0,Ceramic clay ,Univ Birmingham,,2014-03-20,2014-03-20,2014-05-07,,https://patents.google.com/patent/GB201404973D0/en,
US-2022161687-A1,Energy system control ,The University Of Birmingham,"Yousif AL-SAGHEER, Robert STEINBERGER-WILKENS",2019-03-21,2020-03-17,2022-05-26,,https://patents.google.com/patent/US20220161687A1/en,https://patentimages.storage.googleapis.com/39/55/45/89d7bbf011e4bd/US20220161687A1-20220526-D00000.png
EP-3149197-B1,Improved molecular detection method ,The University Of Birmingham,"Timothy Dafforn, Matthew Hicks",2014-05-28,2015-05-28,2020-02-19,2020-02-19,https://patents.google.com/patent/EP3149197B1/en,https://patentimages.storage.googleapis.com/9d/8b/d7/8b27b533ef538d/imgf0001.png
US-10989651-B2,Molecular detection system ,The University Of Birmingham,"Timothy Dafforn, Matthew Hicks",2014-05-28,2015-05-28,2021-04-27,2021-04-27,https://patents.google.com/patent/US10989651B2/en,https://patentimages.storage.googleapis.com/9c/f1/00/f27e8303103b78/US10989651-20210427-D00000.png
US-2022112285-A1,"Antigen binding molecules and epitopes, and uses thereof ",The University Of Birmingham,"Peter Yotis SENIS, Alexandra MAZHARIAN, Timo VÖGTLE",2019-02-26,2020-02-26,2022-04-14,,https://patents.google.com/patent/US20220112285A1/en,https://patentimages.storage.googleapis.com/d8/91/93/c948d13570069b/US20220112285A1-20220414-D00001.png
EP-3821044-B1,Aluminium purification ,The University of Birmingham,Biao CAI,2018-07-12,2019-07-12,2021-12-15,2021-12-15,https://patents.google.com/patent/EP3821044B1/en,https://patentimages.storage.googleapis.com/b9/47/97/513647b7300a26/imgf0001.png
US-2022023206-A1,Ocular hydrogel compositions ,The University Of Birmingham,"Liam Grover, Anthony METCALFE, Richard Williams, Richard Moakes",2018-12-07,2019-12-09,2022-01-27,,https://patents.google.com/patent/US20220023206A1/en,https://patentimages.storage.googleapis.com/cb/98/ca/c2553fbb62cb31/US20220023206A1-20220127-D00000.png
EP-2675898-A1,Protein secretion ,The University of Birmingham,"Yanina Romanovna SEVASTSYANOVICH, Denisse LEYTON, Ian Robert HENDERSON",2011-02-16,2012-02-16,2013-12-25,,https://patents.google.com/patent/EP2675898A1/en,
EP-3841066-B1,Desalination system and method ,The University of Birmingham,Philip Andrew Davies,2018-08-23,2019-05-01,2023-01-25,2023-01-25,https://patents.google.com/patent/EP3841066B1/en,https://patentimages.storage.googleapis.com/2c/73/0a/63c4fe0b5115b0/imgf0001.png
GB-201701182-D0,Surface enhanced raman scattering apparatus and method ,Univ Birmingham,,2017-01-24,2017-01-24,2017-03-08,,https://patents.google.com/patent/GB201701182D0/en,
US-2017356915-A1,Bladder cancer prognosis ,The University Of Birmingham,"Douglas George WARD, Richard Trevor BRYAN",2014-11-28,2015-11-27,2017-12-14,,https://patents.google.com/patent/US20170356915A1/en,https://patentimages.storage.googleapis.com/0c/b9/68/16add22af84870/US20170356915A1-20171214-D00000.png
US-2021121880-A1,Microfluidics system ,The University Of Birmingham,"Mozafar Saadat, Arran James Richard Hughes, Amir Mohammad Hajiyavand",2018-04-30,2019-04-30,2021-04-29,,https://patents.google.com/patent/US20210121880A1/en,https://patentimages.storage.googleapis.com/c8/76/20/ae35736ae1fda1/US20210121880A1-20210429-D00000.png
GB-201820411-D0,Electrospinning ,Univ Birmingham,,2018-12-14,2018-12-14,2019-01-30,,https://patents.google.com/patent/GB201820411D0/en,
US-2019244733-A1,Processing of NdFeB Magnetic Material ,The University Of Birmingham,"Allan Walton, Neil Rowson, Enrique Herraiz Lalana",2016-08-25,2017-08-25,2019-08-08,,https://patents.google.com/patent/US20190244733A1/en,https://patentimages.storage.googleapis.com/8f/a6/26/b9e623f8bd5821/US20190244733A1-20190808-D00000.png
GB-201107068-D0,Prebiotic agent ,Univ Birmingham,,2011-04-26,2011-04-26,2011-06-08,,https://patents.google.com/patent/GB201107068D0/en,
GB-201906987-D0,tunable materials ,Univ Birmingham,,2019-05-17,2019-05-17,2019-07-03,,https://patents.google.com/patent/GB201906987D0/en,
US-2017232073-A1,Elevated intracranial pressure treatment ,The University Of Birmingham,Alex Sinclair,2014-09-03,2015-08-25,2017-08-17,,https://patents.google.com/patent/US20170232073A1/en,https://patentimages.storage.googleapis.com/a1/98/af/213b76bcf4d8e0/US20170232073A1-20170817-D00001.png
US-2016152704-A1,Cadherin 15 agonists ,The University Of Birmingham,"Myriam Chimen, Helen McGettrick, Parth Narendran, George Edward RAINGER",2013-07-04,2014-07-04,2016-06-02,,https://patents.google.com/patent/US20160152704A1/en,https://patentimages.storage.googleapis.com/97/f3/fd/62de8a2160bc9a/US20160152704A1-20160602-D00001.png
GB-202019059-D0,Target rna detection ,Univ Birmingham,,2020-12-03,2020-12-03,2021-01-20,,https://patents.google.com/patent/GB202019059D0/en,
GB-2533011-A,Novel diagnostic and therapeutic method ,"Babraham Inst, Univ Birmingham","Wakelam Michael, Rudge Simon, Mckeating Jane, Farquhar Michelle, Wilson Garrick, Reynolds Gary, Meredith Luke",2014-06-17,2015-06-17,2016-06-08,,https://patents.google.com/patent/GB2533011A/en,
EP-2425256-A1,Method for diagnosing and treating muscular dystrophy ,The University of Birmingham,"Janet Smith, Deborah Merrick",2009-04-30,2010-04-30,2012-03-07,,https://patents.google.com/patent/EP2425256A1/en,
GB-201104556-D0,Biomarkers ,Univ Birmingham,,2011-03-18,2011-03-18,2011-05-04,,https://patents.google.com/patent/GB201104556D0/en,
GB-201104950-D0,Immune assay ,Univ Birmingham,,2011-03-24,2011-03-24,2011-05-11,,https://patents.google.com/patent/GB201104950D0/en,
EP-2802342-B1,Peptide and uses thereof ,The University Of Birmingham,"George Edward Rainger, Parth NARENDRAN, Helen MCGETTRICK, Myriam CHIMEN",2012-01-13,2013-01-14,2018-05-02,2018-05-02,https://patents.google.com/patent/EP2802342B1/en,https://patentimages.storage.googleapis.com/da/c2/a2/2e4a06e614f879/imgf0001.png
CN-105550796-A,Method for automatically generating power grid program candidate line set ,"中国电力科学研究院, 国家电网公司, 江苏省电力公司, 伯明翰大学","曾平良, 周勤勇, 吴志, 杨京齐, 张小平, 代倩",2015-12-04,2015-12-04,2016-05-04,,https://patents.google.com/patent/CN105550796A/en,
CN-105528674-A,Grid planning method based on stochastic dual dynamic theory ,"中国电力科学研究院, 国家电网公司, 江苏省电力公司, 伯明翰大学","曾平良, 周勤勇, 吴志, 杨京齐, 张小平, 代倩",2015-12-04,2015-12-04,2016-04-27,,https://patents.google.com/patent/CN105528674A/en,
WO-2019145731-A1,Microcapsules ,The University Of Birmingham,"Zhibing Zhang, Cong SUI, Jon Preece",2018-01-25,2019-01-25,2019-08-01,,https://patents.google.com/patent/WO2019145731A1/en,
WO-2018046876-A1,Treatment of chronic inflammatory disease ,The University Of Birmingham,"Abhishek Chauhan, Patricia Frances LALOR, Stephen Paul Watson",2016-09-06,2016-09-06,2018-03-15,,https://patents.google.com/patent/WO2018046876A1/en,
WO-2011061514-A1,Improved measurement of angular motion ,The University Of Birmingham,"Clive Christopher Speake, Stuart Mark Aston, Fabiàn Erasmo PEÑA ARELLANO",2009-11-23,2010-11-23,2011-05-26,,https://patents.google.com/patent/WO2011061514A1/en,
WO-2015136255-A1,Combined inhibition of caspase-2 and caspase-6 in neuroprotection and axon regeneration ,The University Of Birmingham,"Zubair Ahmed, Ann Logan, Martin Berry",2014-03-11,2015-03-09,2015-09-17,,https://patents.google.com/patent/WO2015136255A1/en,
WO-2017199008-A1,Emulsion ,The University Of Birmingham,"Abigail Belinda Norton, Liam Grover, Fotios SPYROPOULOS",2016-05-16,2017-05-15,2017-11-23,,https://patents.google.com/patent/WO2017199008A1/en,
WO-2018115871-A1,Composition and method for bone production ,The University Of Birmingham,"Liam GROVE, Sophie Cox, Owen Davies, Richard Williams",2016-12-20,2017-12-20,2018-06-28,,https://patents.google.com/patent/WO2018115871A1/en,
ZA-201101786-B,Non-typhoidal salmonella vaccines ,Univ Birmingham,Adam Cunningham,2008-09-09,2011-03-08,2012-05-30,,https://patents.google.com/patent/ZA201101786B/en,
US-2014149937-A1,Visual meal creator ,University Of Birmingham,"Adrian Holliday, Andrew Blannin",2012-11-26,2013-11-25,2014-05-29,,https://patents.google.com/patent/US20140149937A1/en,https://patentimages.storage.googleapis.com/75/bc/49/bb6e0a0b73c168/US20140149937A1-20140529-D00000.png
WO-2018185502-A1,Low-sugar chocolate ,The University Of Birmingham,"Ian Norton, Jennifer NORTON",2017-04-07,2018-04-09,2018-10-11,,https://patents.google.com/patent/WO2018185502A1/en,
AU-2017200429-A1,Consensus/Ancestral Immunogens ,"Duke University, Triad National Security, Llc, University Of Alabama At Birmingham Research Foundation","Julie Decker, Feng Gao, Beatrice H. Hahn, Barton F. Haynes, Bette T. Korber, Denise Kothe, Ying Ying Li, Hua-Xin Liao, George M. Shaw",2003-09-17,2017-01-20,2017-02-16,,https://patents.google.com/patent/AU2017200429A1/en,
US-D864639-S,Chair ,Birmingham City University,"Richard John Snell, David Edwin Rowe",2017-07-28,2017-07-28,2019-10-29,2019-10-29,https://patents.google.com/patent/USD864639S1/en,https://patentimages.storage.googleapis.com/09/62/16/fd6acc859a8cf5/USD0864639-20191029-D00000.png
GB-2550613-A,Garment ,Birmingham City Univ,"Ming Jade, McIntyre Helen, Griffiths Sheila",2016-05-25,2016-05-25,2017-11-29,,https://patents.google.com/patent/GB2550613A/en,
WO-2019055609-A1,Biomarkers and methods for assessing myocardial infarction and serious infection risk in rheumatoid arthritis patients ,"University Of Alabama At Birmingham, Crescendo Bioscience, Inc.","Jeff Curtis, Kerri FORD",2017-09-14,2018-09-13,2019-03-21,,https://patents.google.com/patent/WO2019055609A1/en,
WO-2022171680-A1,"Biomarkers for diagnosis and treatment of endocrine hypertension, and methods of identification thereof ","Inserm (Institut National De La Sante Et De La Recherche Medicale), Universite De Paris, University Of Dundee, Technical University Of Dresden, Ludwig‐Maximilians‐Universität München, University Of Birmingham","Maria‐Christina ZENNARO, Emily JEFFERSON, Parminder Singh Reel, Smartie REEL, Graeme EISENHOFER, Martin Reincke, Félix BEUSCHLEIN, Angela Elizabeth TAYLOR, Arlt WIEBKE, Katharina LANG, Alessandro PRETE",2021-02-09,2022-02-09,2022-08-18,,https://patents.google.com/patent/WO2022171680A1/en,
EP-4127238-A1,"Methods, compositions and kits for hla typing ","The University of Birmingham, University Hospital Birmingham NHS Foundation Trust","Thomas George NIETO, Joanne Dawn STOCKTON, Andrew David BEGGS",2020-03-27,2021-03-26,2023-02-08,,https://patents.google.com/patent/EP4127238A1/en,
US-2023079501-A1,Methods and systems for measuring intraocular pressure using soundwaves ,"Khalifa University of Science and Technology, The University Of Birmingham","Haider Butt, Khamis ESSA, Matt SOANES, Nader VAHDATI",2021-09-15,2021-09-15,2023-03-16,,https://patents.google.com/patent/US20230079501A1/en,https://patentimages.storage.googleapis.com/ac/6d/42/3f54f7f90952bf/US20230079501A1-20230316-D00005.png
EP-3390471-A1,Aqueous synthesis and in-situ rapid screening of amphiphilic polymers ,"Universidade De Santiago De Compostela, The University of Birmingham","Javier MONTENEGRO GARCÍA, Francisco FERNÁNDEZ-TRILLO",2015-12-17,2016-12-14,2018-10-24,,https://patents.google.com/patent/EP3390471A1/en,
GB-202216376-D0,Toxicity marker ,"Univ Oxford Innovation Ltd, Univ Birmingham",,2022-11-03,2022-11-03,2022-12-21,,https://patents.google.com/patent/GB202216376D0/en,
US-11143815-B1,Fiber optic integrated-light diffusers for sensing applications ,"Khalifa University of Science and Technology, The University Of Birmingham","Haider Butt, Mohamed ELSHERIF",2020-04-14,2020-04-14,2021-10-12,2021-10-12,https://patents.google.com/patent/US11143815B1/en,https://patentimages.storage.googleapis.com/9a/bc/de/6719cd79e08d58/US11143815-20211012-D00000.png
GB-202001183-D0,Electrode separation ,"Univ Birmingham, Univ Leicester",,2020-01-28,2020-01-28,2020-03-11,,https://patents.google.com/patent/GB202001183D0/en,
US-2022265791-A1,Target peptides for cancer therapy and diagnostics ,"University Of Virginia Patent Foundation, The University Of Birmingham, The General Hospital Corporation","Donald F. Hunt, Jeffrey Shabanowitz, Keira MAHONEY, Jennifer G. Abelin, Mohammad Ovais Azizzanjani, Paisley Trantham Myers, Stacy Alyse Malaker, Andrew Norris, Jennifer Hitchcock, Xi Peng, Negin Ghafourian, Mark Cobbold, Sarah Penny, Nico Buettner, James M. Heather",2019-07-21,2020-07-21,2022-08-25,,https://patents.google.com/patent/US20220265791A1/en,
GB-202202916-D0,Enzymes and uses thereof ,"Univ Newcastle, Univ Birmingham",,2022-03-02,2022-03-02,2022-04-13,,https://patents.google.com/patent/GB202202916D0/en,
CN-217093514-U,Thermochemical adsorption reactor ,"北京市热力集团有限责任公司, 北京科技大学, 伯明翰大学","李仲博, 汉京晓, 童莉葛, 丁玉龙, 王立, 钳峰, 杨慧, 王成成, 聂彬剑, 张童童, 张叶龙",2022-03-23,2022-03-23,2022-08-02,2022-08-02,https://patents.google.com/patent/CN217093514U/en,https://patentimages.storage.googleapis.com/b2/9c/71/f43604f36cf7dc/HDA0003561402680000011.png
US-10620119-B2,Graphene foam based optical sensor for oil exploration and spills detection ,"King Fahd University Of Petroleum And Minerals, University Of Birmingham","Safyan A Khan, Haider Butt, Manzar Sohail",2017-06-15,2017-06-15,2020-04-14,2020-04-14,https://patents.google.com/patent/US10620119B2/en,https://patentimages.storage.googleapis.com/07/36/cc/761df8ac8fad6f/US10620119-20200414-D00000.png
JP-2021017419-A,X-ray contrast agent and radiography ,"公立大学法人大阪, Univ Public Corp Osaka, ザ ユニバーシティ オブ バーミンガム, Univ Birmingham, ザ  ユニバーシティ  オブ  バーミンガム","靖明 徳留, Yasuaki Tokutome, 靖明 徳留, 高橋　雅英, Masahide Takahashi, 雅英 高橋, プーロガサンダランピライ ガウシアン, Progasandaranply Gaussian, プーロガサンダランピライ ガウシアン",2019-07-22,2019-07-22,2021-02-15,,https://patents.google.com/patent/JP2021017419A/en,
WO-2022090747-A1,Single point variant detection ,"The University Of Birmingham, Wigner Research Centre For Physics, The University Of Pécs","John S. FOSSEY, Miklos VERES, Huy Van Nguyen, Roman HOLOMB, James H. R. TUCKER, Attila SIK, Ferenc Muller",2020-11-02,2021-11-02,2022-05-05,,https://patents.google.com/patent/WO2022090747A1/en,
WO-2022101632-A1,"Tough, reprocessable elastomers and methods of making and using same ","Duke University, University Of Birmingham","Matthew L BECKER, Andrew P Dove, Connor STUBBS, Josh WORCH, Hannah PRYDDERCH",2020-11-13,2021-11-11,2022-05-19,,https://patents.google.com/patent/WO2022101632A1/en,
WO-2023026055-A1,Assay for predicting risk of capecitabine-induced toxicity in a subject ,"Oxford University Innovation Limited, The University Of Birmingham","Claire PALLES, Ik SHIN CHIN",2021-08-27,2022-08-26,2023-03-02,,https://patents.google.com/patent/WO2023026055A1/en,
GB-201019102-D0,Receptor antagonism for neural repair ,Univ Birmingham,,2010-11-11,2010-11-11,2010-12-29,,https://patents.google.com/patent/GB201019102D0/en,
GB-202210967-D0,Tolerogenic peptides i ,Univ Birmingham,,2022-07-27,2022-07-27,2022-09-07,,https://patents.google.com/patent/GB202210967D0/en,
GB-202118876-D0,Identifying liquid rheological properties from acoustic signals ,Univ Birmingham,,2019-06-28,2020-06-26,2022-02-09,,https://patents.google.com/patent/GB202118876D0/en,
GB-201913594-D0,Epigenetic profiling method ,Univ Birmingham,,2019-09-20,2019-09-20,2019-11-06,,https://patents.google.com/patent/GB201913594D0/en,
GB-201913598-D0,Labelling of biomolecules ,Univ Birmingham,,2019-09-20,2019-09-20,2019-11-06,,https://patents.google.com/patent/GB201913598D0/en,
GB-201910896-D0,Curable monomers and compositions ,Univ Birmingham,,2019-07-31,2019-07-31,2019-09-11,,https://patents.google.com/patent/GB201910896D0/en,
GB-201910895-D0,Curable monomers and compositions ,Univ Birmingham,,2019-07-31,2019-07-31,2019-09-11,,https://patents.google.com/patent/GB201910895D0/en,
GB-201914514-D0,Treatment of osteopenia and/or osteoporosis ,Univ Birmingham,,2019-10-08,2019-10-08,2019-11-20,,https://patents.google.com/patent/GB201914514D0/en,
GB-201914765-D0,Inhibitors of clec14a for use in the treatment of clear cell renal cell carcinoma ,Univ Birmingham,,2019-10-11,2019-10-11,2019-11-27,,https://patents.google.com/patent/GB201914765D0/en,
GB-201918129-D0,Using daphnia for bioremediation ,Univ Birmingham,,2019-12-10,2019-12-10,2020-01-22,,https://patents.google.com/patent/GB201918129D0/en,
GB-202001692-D0,Tissue regeneration patch ,"King S College London, Univ Birmingham",,2020-02-07,2020-02-07,2020-03-25,,https://patents.google.com/patent/GB202001692D0/en,
GB-202006577-D0,Diagnostic method ,Univ Birmingham,,2020-05-04,2020-05-04,2020-06-17,,https://patents.google.com/patent/GB202006577D0/en,
GB-202007050-D0,Peptide agonist ,Univ Birmingham,,2020-05-13,2020-05-13,2020-06-24,,https://patents.google.com/patent/GB202007050D0/en,
GB-202008017-D0,Ratiometric sensing ,Univ Birmingham,,2020-05-28,2020-05-28,2020-07-15,,https://patents.google.com/patent/GB202008017D0/en,
GB-202008615-D0,Biodegradeable polymers ,Univ Birmingham,,2020-06-08,2020-06-08,2020-07-22,,https://patents.google.com/patent/GB202008615D0/en,
US-2016136287-A1,Conjugated vaccine ,The University Of Birmingham,"Kai-Michael Toellner, Roy Bicknell",2014-10-27,2015-10-27,2016-05-19,,https://patents.google.com/patent/US20160136287A1/en,https://patentimages.storage.googleapis.com/e4/95/e6/71288ac37eea81/US20160136287A1-20160519-D00001.png
